1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
81	-0.970909	0.125000	0.000121	1.2
82	-0.970923	0.125000	0.000121	1.1
83	-0.970936	0.125000	0.000123	1.0
84	-0.970948	0.125000	0.000123	1.2
85	-0.970959	0.125000	0.000155	1.2
86	-0.970969	0.125000	0.000121	1.0
87	-0.970981	0.125000	0.000120	1.0
88	-0.970994	0.125000	0.000117	1.0
89	-0.971005	0.125000	0.000127	1.0
90	-0.971015	0.125000	0.000121	1.0
91	-0.971026	0.125000	0.000138	0.9
92	-0.971036	0.125000	0.000115	1.1
93	-0.971048	0.125000	0.000114	1.0
94	-0.971060	0.125000	0.000156	0.9
95	-0.971066	0.125000	0.000120	1.1
96	-0.971079	0.125000	0.000120	1.4
97	-0.971090	0.125000	0.000120	0.9
98	-0.971101	0.125000	0.000125	0.8
99	-0.971111	0.125000	0.000166	0.9
100	-0.971118	0.125000	0.000117	1.0
101	-0.971131	0.125000	0.000116	0.9
102	-0.971142	0.125000	0.000112	0.9
103	-0.971154	0.125000	0.000117	1.0
104	-0.971164	0.125000	0.000123	0.9
105	-0.971175	0.125000	0.000111	1.0
106	-0.971187	0.125000	0.000111	0.9
107	-0.971198	0.125000	0.000129	1.0
108	-0.971207	0.125000	0.000113	1.0
109	-0.971220	0.125000	0.000105	0.9
110	-0.971231	0.125000	0.000122	1.0
111	-0.971241	0.125000	0.000147	1.0
112	-0.971249	0.125000	0.000115	1.3
113	-0.971262	0.125000	0.000113	1.0
114	-0.971273	0.125000	0.000135	1.0
115	-0.971282	0.125000	0.000114	1.0
116	-0.971295	0.125000	0.000109	1.0
117	-0.971307	0.125000	0.000120	1.0
118	-0.971318	0.125000	0.000125	1.0
119	-0.971328	0.125000	0.000136	1.1
120	-0.971338	0.125000	0.000121	1.0
121	-0.971350	0.125000	0.000111	1.0
122	-0.971363	0.125000	0.000124	1.1
123	-0.971374	0.125000	0.000115	1.0
124	-0.971387	0.125000	0.000112	1.0
125	-0.971399	0.125000	0.000131	1.0
126	-0.971408	0.125000	0.000122	1.1
127	-0.971421	0.125000	0.000132	1.3
128	-0.971430	0.125000	0.000119	1.1
129	-0.971443	0.125000	0.000123	1.1
130	-0.971454	0.125000	0.000120	1.0
131	-0.971463	0.125000	0.000135	1.1
132	-0.971475	0.125000	0.000114	1.0
133	-0.971486	0.125000	0.000142	1.0
134	-0.971493	0.125000	0.000128	1.0
135	-0.971505	0.125000	0.000116	1.0
136	-0.971517	0.125000	0.000124	0.9
137	-0.971526	0.125000	0.000127	0.9
138	-0.971538	0.125000	0.000119	1.0
139	-0.971549	0.125000	0.000117	1.0
140	-0.971561	0.125000	0.000122	1.1
141	-0.971570	0.125000	0.000124	1.2
142	-0.971580	0.125000	0.000129	1.3
143	-0.971590	0.125000	0.000109	1.2
144	-0.971601	0.125000	0.000104	1.2
145	-0.971612	0.125000	0.000106	1.0
146	-0.971622	0.125000	0.000106	1.0
147	-0.971633	0.125000	0.000115	1.0
148	-0.971642	0.125000	0.000118	1.1
149	-0.971653	0.125000	0.000114	0.9
150	-0.971662	0.125000	0.000110	1.0
151	-0.971673	0.125000	0.000109	1.0
152	-0.971684	0.125000	0.000107	1.0
153	-0.971693	0.125000	0.000117	1.0
154	-0.971703	0.125000	0.000104	1.0
155	-0.971714	0.125000	0.000108	1.0
156	-0.971724	0.125000	0.000111	1.4
157	-0.971734	0.125000	0.000120	1.1
158	-0.971742	0.125000	0.000115	1.1
159	-0.971753	0.125000	0.000109	1.0
160	-0.971764	0.125000	0.000109	1.1
161	-0.971774	0.125000	0.000109	1.2
162	-0.971785	0.125000	0.000107	1.0
163	-0.971795	0.125000	0.000113	1.0
164	-0.971805	0.125000	0.000107	1.0
165	-0.971816	0.125000	0.000115	1.1
166	-0.971825	0.125000	0.000107	1.1
167	-0.971835	0.125000	0.000116	0.9
168	-0.971845	0.125000	0.000117	1.0
169	-0.971854	0.125000	0.000104	1.0
170	-0.971866	0.125000	0.000102	1.3
171	-0.971876	0.125000	0.000124	1.3
172	-0.971884	0.125000	0.000107	1.2
173	-0.971896	0.125000	0.000104	1.0
174	-0.971906	0.125000	0.000113	1.1
175	-0.971916	0.125000	0.000106	1.1
176	-0.971927	0.125000	0.000103	1.0
177	-0.971938	0.125000	0.000108	1.0
178	-0.971949	0.125000	0.000113	1.0
179	-0.971959	0.125000	0.000118	0.9
180	-0.971968	0.125000	0.000112	1.1
181	-0.971980	0.125000	0.000112	1.0
182	-0.971991	0.125000	0.000128	1.0
183	-0.972000	0.125000	0.000110	1.0
184	-0.972013	0.125000	0.000108	1.0
185	-0.972022	0.125000	0.000106	1.4
186	-0.972033	0.125000	0.000105	1.3
187	-0.972043	0.125000	0.000119	1.4
188	-0.972052	0.125000	0.000106	1.0
189	-0.972063	0.125000	0.000109	1.3
190	-0.972072	0.125000	0.000119	1.1
191	-0.972081	0.125000	0.000103	1.1
192	-0.972092	0.125000	0.000114	1.2
193	-0.972100	0.125000	0.000100	1.0
194	-0.972112	0.125000	0.000099	1.0
195	-0.972121	0.125000	0.000111	1.0
196	-0.972130	0.125000	0.000108	1.0
197	-0.972140	0.125000	0.000106	1.3
198	-0.972149	0.125000	0.000096	4.5
199	-0.972161	0.125000	0.000096	0.8
200	-0.972170	0.125000	0.000125	1.0
201	-0.972178	0.125000	0.000101	1.1
202	-0.972189	0.125000	0.000102	0.8
203	-0.972198	0.125000	0.000106	1.8
204	-0.972207	0.125000	0.000104	1.2
205	-0.972217	0.125000	0.000111	1.1
206	-0.972224	0.125000	0.000100	1.4
207	-0.972234	0.125000	0.000110	1.3
208	-0.972242	0.125000	0.000112	1.4
209	-0.972250	0.125000	0.000106	1.8
210	-0.972260	0.125000	0.000095	1.7
211	-0.972271	0.125000	0.000108	1.4
212	-0.972278	0.125000	0.000103	1.2
213	-0.972289	0.125000	0.000102	1.4
214	-0.972298	0.125000	0.000097	1.2
215	-0.972309	0.125000	0.000098	1.2
216	-0.972320	0.125000	0.000103	1.2
217	-0.972328	0.125000	0.000113	1.0
218	-0.972338	0.125000	0.000101	1.0
219	-0.972348	0.125000	0.000108	1.0
220	-0.972357	0.125000	0.000106	1.0
221	-0.972367	0.125000	0.000113	1.3
222	-0.972376	0.125000	0.000103	1.2
223	-0.972387	0.125000	0.000106	1.2
224	-0.972396	0.125000	0.000110	1.0
225	-0.972404	0.125000	0.000113	1.2
226	-0.972414	0.125000	0.000107	1.1
227	-0.972423	0.125000	0.000103	1.2
228	-0.972434	0.125000	0.000102	0.9
229	-0.972443	0.125000	0.000114	1.1
230	-0.972452	0.125000	0.000104	1.0
231	-0.972463	0.125000	0.000110	1.0
232	-0.972471	0.125000	0.000103	1.0
233	-0.972481	0.125000	0.000110	1.1
234	-0.972489	0.125000	0.000113	1.0
235	-0.972498	0.125000	0.000109	1.2
236	-0.972507	0.125000	0.000109	1.5
237	-0.972515	0.125000	0.000110	1.5
238	-0.972526	0.125000	0.000104	1.3
239	-0.972534	0.125000	0.000104	1.1
240	-0.972545	0.125000	0.000110	1.3
241	-0.972554	0.125000	0.000107	1.2
242	-0.972564	0.125000	0.000115	1.1
243	-0.972573	0.125000	0.000105	1.0
244	-0.972584	0.125000	0.000103	1.0
245	-0.972595	0.125000	0.000118	0.9
246	-0.972603	0.125000	0.000113	0.9
247	-0.972614	0.125000	0.000105	0.9
248	-0.972624	0.125000	0.000104	0.9
249	-0.972634	0.125000	0.000113	1.4
250	-0.972642	0.125000	0.000110	1.4
251	-0.972651	0.125000	0.000102	1.6
252	-0.972661	0.125000	0.000108	1.2
253	-0.972668	0.125000	0.000110	1.1
254	-0.972677	0.125000	0.000103	1.0
255	-0.972686	0.125000	0.000102	1.2
256	-0.972696	0.125000	0.000117	1.0
257	-0.972703	0.125000	0.000109	0.9
258	-0.972713	0.125000	0.000105	1.0
259	-0.972721	0.125000	0.000106	0.9
260	-0.972730	0.125000	0.000097	1.0
261	-0.972739	0.125000	0.000104	1.0
262	-0.972747	0.125000	0.000117	1.0
263	-0.972754	0.125000	0.000099	1.4
264	-0.972765	0.125000	0.000105	1.6
265	-0.972771	0.125000	0.000101	1.2
266	-0.972781	0.125000	0.000104	1.0
267	-0.972788	0.125000	0.000111	1.1
268	-0.972796	0.125000	0.000106	1.0
269	-0.972804	0.125000	0.000098	1.0
270	-0.972813	0.125000	0.000111	0.9
271	-0.972820	0.125000	0.000103	1.0
272	-0.972830	0.125000	0.000094	0.9
273	-0.972838	0.125000	0.000101	0.8
274	-0.972846	0.125000	0.000120	1.0
275	-0.972852	0.125000	0.000102	1.0
276	-0.972862	0.125000	0.000108	1.0
277	-0.972868	0.125000	0.000101	1.3
278	-0.972877	0.125000	0.000109	1.5
279	-0.972885	0.125000	0.000104	1.4
280	-0.972894	0.125000	0.000105	1.1
281	-0.972902	0.125000	0.000113	1.1
282	-0.972909	0.125000	0.000117	1.2
283	-0.972917	0.125000	0.000105	1.1
284	-0.972927	0.125000	0.000113	0.9
285	-0.972935	0.125000	0.000105	1.0
286	-0.972944	0.125000	0.000117	1.0
287	-0.972951	0.125000	0.000102	1.0
288	-0.972961	0.125000	0.000109	1.0
289	-0.972968	0.125000	0.000108	1.0
290	-0.972977	0.125000	0.000104	1.1
291	-0.972986	0.125000	0.000104	1.3
292	-0.972993	0.125000	0.000117	1.4
293	-0.973001	0.125000	0.000108	1.3
294	-0.973010	0.125000	0.000106	1.1
295	-0.973019	0.125000	0.000112	1.0
296	-0.973026	0.125000	0.000105	1.1
297	-0.973035	0.125000	0.000106	1.2
298	-0.973043	0.125000	0.000104	1.0
299	-0.973053	0.125000	0.000109	1.0
300	-0.973060	0.125000	0.000116	1.0
301	-0.973068	0.125000	0.000099	1.1
302	-0.973077	0.125000	0.000098	1.0
303	-0.973086	0.125000	0.000104	1.0
304	-0.973094	0.125000	0.000098	1.0
305	-0.973103	0.125000	0.000125	1.4
306	-0.973108	0.125000	0.000108	1.4
307	-0.973117	0.125000	0.000106	1.4
308	-0.973125	0.125000	0.000104	1.2
309	-0.973134	0.125000	0.000106	1.0
310	-0.973142	0.125000	0.000109	1.0
311	-0.973151	0.125000	0.000101	1.1
312	-0.973159	0.125000	0.000103	1.0
313	-0.973166	0.125000	0.000117	1.0
314	-0.973174	0.125000	0.000109	1.0
315	-0.973181	0.125000	0.000109	1.0
316	-0.973190	0.125000	0.000101	1.1
317	-0.973198	0.125000	0.000106	1.1
318	-0.973206	0.125000	0.000115	1.0
319	-0.973213	0.125000	0.000114	1.7
320	-0.973222	0.125000	0.000109	1.5
321	-0.973229	0.125000	0.000117	1.1
322	-0.973238	0.125000	0.000104	1.2
323	-0.973246	0.125000	0.000139	1.1
324	-0.973252	0.062500	0.000114	1.1
325	-0.973258	0.062500	0.000096	1.0
326	-0.973262	0.062500	0.000108	1.0
327	-0.973266	0.062500	0.000102	1.0
328	-0.973271	0.062500	0.000096	1.0
329	-0.973275	0.062500	0.000102	1.0
330	-0.973279	0.062500	0.000104	1.0
331	-0.973283	0.062500	0.000100	1.0
332	-0.973287	0.062500	0.000107	1.1
333	-0.973291	0.062500	0.000110	1.4
334	-0.973295	0.062500	0.000107	1.4
335	-0.973299	0.062500	0.000102	1.4
336	-0.973303	0.062500	0.000105	1.2
337	-0.973306	0.062500	0.000099	1.2
338	-0.973312	0.062500	0.000108	1.2
339	-0.973314	0.062500	0.000131	1.3
340	-0.973318	0.062500	0.000105	1.0
341	-0.973322	0.062500	0.000104	1.0
342	-0.973326	0.062500	0.000094	1.0
343	-0.973330	0.062500	0.000102	1.0
344	-0.973333	0.062500	0.000126	1.1
345	-0.973337	0.062500	0.000101	1.1
346	-0.973340	0.062500	0.000098	1.3
347	-0.973344	0.062500	0.000106	1.5
348	-0.973347	0.062500	0.000097	1.4
349	-0.973352	0.062500	0.000091	1.2
350	-0.973356	0.062500	0.000101	1.2
351	-0.973359	0.062500	0.000127	1.1
352	-0.973362	0.062500	0.000104	1.1
353	-0.973366	0.062500	0.000102	1.0
354	-0.973370	0.062500	0.000107	1.1
355	-0.973374	0.062500	0.000125	1.0
356	-0.973377	0.062500	0.000103	1.1
357	-0.973381	0.062500	0.000105	1.0
358	-0.973385	0.062500	0.000101	1.0
359	-0.973390	0.062500	0.000107	1.1
360	-0.973392	0.062500	0.000115	1.5
361	-0.973397	0.062500	0.000098	1.2
362	-0.973394	0.062500	0.000103	1.3
363	-0.973398	0.062500	0.000106	1.0
364	-0.973402	0.062500	0.000101	1.2
365	-0.973407	0.062500	0.000107	1.0
366	-0.973415	0.062500	0.000125	1.1
367	-0.973419	0.062500	0.000107	1.0
368	-0.973422	0.062500	0.000102	1.0
369	-0.973426	0.062500	0.000092	1.0
370	-0.973430	0.062500	0.000099	1.1
371	-0.973433	0.062500	0.000102	1.0
372	-0.973438	0.062500	0.000094	1.1
373	-0.973442	0.062500	0.000103	1.0
374	-0.973445	0.062500	0.000122	1.1
375	-0.973448	0.062500	0.000100	1.3
376	-0.973452	0.062500	0.000099	1.4
377	-0.973456	0.062500	0.000094	1.1
378	-0.973459	0.062500	0.000111	1.2
379	-0.973462	0.062500	0.000097	1.1
380	-0.973466	0.062500	0.000102	1.1
381	-0.973469	0.062500	0.000105	1.0
382	-0.973472	0.031250	0.000114	1.1
383	-0.973474	0.031250	0.000084	1.0
384	-0.973476	0.031250	0.000086	1.0
385	-0.973478	0.031250	0.000092	1.1
386	-0.973480	0.031250	0.000101	1.1
387	-0.973482	0.031250	0.000089	1.2
388	-0.973483	0.031250	0.000098	1.4
389	-0.973485	0.031250	0.000095	1.6
390	-0.973487	0.031250	0.000094	1.1
391	-0.973488	0.031250	0.000108	1.3
392	-0.973490	0.031250	0.000094	1.1
393	-0.973492	0.031250	0.000091	1.1
394	-0.973494	0.031250	0.000095	1.1
395	-0.973495	0.031250	0.000112	1.0
396	-0.973497	0.031250	0.000099	1.0
397	-0.973498	0.031250	0.000092	1.0
398	-0.973500	0.031250	0.000089	1.0
399	-0.973502	0.031250	0.000096	1.0
400	-0.973504	0.031250	0.000102	1.1
401	-0.973506	0.031250	0.000093	1.4
402	-0.973507	0.031250	0.000100	1.7
403	-0.973509	0.031250	0.000113	1.2
404	-0.973510	0.031250	0.000096	1.1
405	-0.973512	0.031250	0.000096	1.0
406	-0.973514	0.031250	0.000090	1.0
407	-0.973516	0.031250	0.000109	1.0
408	-0.973517	0.031250	0.000097	1.0
409	-0.973519	0.031250	0.000093	1.0
410	-0.973521	0.031250	0.000103	1.2
411	-0.973523	0.031250	0.000094	1.0
412	-0.973524	0.031250	0.000100	1.0
413	-0.973526	0.015625	0.000112	1.1
414	-0.973527	0.015625	0.000088	1.2
415	-0.973528	0.015625	0.000095	1.4
416	-0.973529	0.015625	0.000091	1.2
417	-0.973530	0.015625	0.000099	1.0
418	-0.973530	0.015625	0.000090	1.0
419	-0.973531	0.015625	0.000097	1.1
420	-0.973532	0.015625	0.000092	1.0
421	-0.973533	0.015625	0.000098	1.1
422	-0.973534	0.015625	0.000088	1.1
423	-0.973535	0.015625	0.000098	0.9
424	-0.973535	0.015625	0.000090	1.0
425	-0.973537	0.015625	0.000090	1.0
426	-0.973537	0.015625	0.000096	1.0
427	-0.973538	0.015625	0.000089	1.1
428	-0.973539	0.015625	0.000093	1.2
429	-0.973540	0.015625	0.000093	1.4
430	-0.973541	0.015625	0.000095	1.2
431	-0.973542	0.015625	0.000099	1.0
432	-0.973542	0.015625	0.000091	1.3
433	-0.973543	0.015625	0.000091	1.0
434	-0.973544	0.015625	0.000097	1.0
435	-0.973545	0.015625	0.000111	1.0
436	-0.973546	0.015625	0.000093	1.0
437	-0.973547	0.015625	0.000096	1.0
438	-0.973547	0.015625	0.000097	1.1
439	-0.973548	0.015625	0.000093	1.0
440	-0.973549	0.015625	0.000095	1.2
441	-0.973550	0.015625	0.000087	1.0
442	-0.973551	0.015625	0.000091	1.2
443	-0.973552	0.015625	0.000094	1.1
444	-0.973552	0.015625	0.000095	1.2
445	-0.973553	0.015625	0.000096	1.0
446	-0.973554	0.015625	0.000096	1.0
447	-0.973555	0.015625	0.000094	1.1
448	-0.973556	0.015625	0.000095	1.1
449	-0.973556	0.015625	0.000106	1.1
450	-0.973557	0.015625	0.000097	1.0
451	-0.973558	0.015625	0.000084	1.0
452	-0.973559	0.015625	0.000080	1.1
453	-0.973560	0.015625	0.000084	1.0
454	-0.973561	0.015625	0.000101	0.9
455	-0.973561	0.015625	0.000094	1.1
456	-0.973562	0.015625	0.000096	1.0
457	-0.973563	0.015625	0.000111	1.4
458	-0.973564	0.015625	0.000093	1.1
459	-0.973565	0.015625	0.000090	1.1
460	-0.973566	0.015625	0.000090	1.1
461	-0.973566	0.015625	0.000091	1.0
462	-0.973567	0.015625	0.000098	1.0
463	-0.973568	0.015625	0.000092	1.1
464	-0.973569	0.015625	0.000096	1.0
465	-0.973570	0.015625	0.000108	1.1
466	-0.973570	0.015625	0.000097	1.2
467	-0.973571	0.015625	0.000089	1.1
468	-0.973572	0.015625	0.000091	1.1
469	-0.973573	0.015625	0.000097	1.1
470	-0.973574	0.015625	0.000092	1.1
471	-0.973575	0.015625	0.000110	1.3
472	-0.973575	0.015625	0.000094	1.2
473	-0.973576	0.015625	0.000092	0.9
474	-0.973577	0.015625	0.000093	1.0
475	-0.973578	0.015625	0.000105	1.0
476	-0.973578	0.015625	0.000095	1.0
477	-0.973579	0.015625	0.000088	1.0
478	-0.973580	0.015625	0.000090	1.1
479	-0.973581	0.015625	0.000097	1.1
480	-0.973582	0.015625	0.000098	1.0
481	-0.973582	0.015625	0.000094	1.1
482	-0.973583	0.015625	0.000103	1.0
483	-0.973584	0.015625	0.000090	1.1
484	-0.973585	0.015625	0.000086	1.2
485	-0.973586	0.015625	0.000095	1.3
486	-0.973591	0.015625	0.000090	1.1
487	-0.973591	0.015625	0.000098	1.1
488	-0.973592	0.015625	0.000092	1.0
489	-0.973593	0.015625	0.000090	1.0
490	-0.973594	0.015625	0.000089	1.0
491	-0.973595	0.015625	0.000095	1.0
492	-0.973595	0.015625	0.000107	1.0
493	-0.973596	0.015625	0.000084	1.0
494	-0.973597	0.015625	0.000091	1.0
495	-0.973598	0.015625	0.000099	1.1
496	-0.973599	0.015625	0.000088	1.1
497	-0.973600	0.015625	0.000091	1.0
498	-0.973600	0.015625	0.000090	1.1
499	-0.973601	0.015625	0.000095	1.1
