1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
54	-0.318981	11.313843	307.418587	0.002153	4.1
55	-0.051879	11.523358	305.438195	0.001680	4.0
56	-0.074201	11.732874	303.483156	0.000509	5.1
57	-0.391365	11.942389	301.552984	0.003895	4.2
58	-0.294112	12.151905	299.647210	0.006032	4.1
59	-0.047015	12.361421	297.765372	0.001020	4.6
60	-0.298977	12.570936	295.907024	0.007879	4.6
61	-0.226250	12.780452	294.071728	0.005491	4.2
62	-0.214119	12.989967	292.259057	0.003185	4.1
63	-0.340227	13.199483	290.468596	0.005099	4.6
64	-0.391223	13.408999	288.699940	0.006195	4.8
65	-0.294449	13.618514	286.952691	0.004613	4.4
66	-0.227361	13.828030	285.226465	0.005778	5.1
67	-0.384922	14.037545	283.520883	0.004782	4.5
68	-0.366419	14.247061	281.835578	0.004426	4.2
69	-0.204872	14.456577	280.170190	0.002224	3.9
70	-0.299904	14.666092	278.524369	0.003405	5.0
71	-0.187413	14.875608	276.897770	0.002342	4.2
72	-0.344646	15.085123	275.290061	0.002516	4.1
73	-0.300958	15.294639	273.700912	0.005555	3.6
74	-0.066606	15.504155	272.130006	0.001938	4.5
75	-0.201421	15.713670	270.577029	0.003625	4.0
76	-0.238442	15.923186	269.041677	0.004093	3.6
77	-0.131031	16.132702	267.523650	0.002265	3.5
78	-0.258511	16.342217	266.022658	0.007528	4.8
79	-0.306104	16.551733	264.538415	0.003232	4.1
80	-0.383632	16.761248	263.070642	0.003596	3.4
81	-0.230639	16.970764	261.619067	0.001952	3.4
82	-0.268374	17.180280	260.183423	0.002388	4.5
83	-0.036690	17.389795	258.763450	0.000804	4.1
84	-0.210166	17.599311	257.358892	0.002753	3.5
85	-0.061200	17.808826	255.969499	0.001487	3.5
86	-0.105029	18.018342	254.595027	0.002450	4.8
87	-0.111244	18.227858	253.235238	0.002607	4.1
88	-0.085992	18.437373	251.889896	0.004570	3.5
89	-0.173771	18.646889	250.558774	0.002062	3.5
90	-0.229398	18.856404	249.241646	0.005012	3.9
91	-0.315074	19.065920	247.938294	0.003178	4.1
92	-0.161833	19.275436	246.648502	0.002467	4.5
93	-0.248447	19.484951	245.372059	0.005887	4.3
94	-0.175583	19.694467	244.108760	0.001710	4.6
95	-0.221474	19.903982	242.858403	0.002076	4.4
96	-0.155141	20.113498	241.620789	0.001131	3.5
97	-0.282271	20.323014	240.395726	0.001816	3.5
98	-0.077196	20.532529	239.183022	0.003171	4.5
99	-0.255296	20.742045	237.982492	0.004812	4.1
100	-0.222459	20.951560	236.793953	0.001602	3.5
101	-0.440531	21.161076	235.617228	0.004162	3.5
102	-0.075431	21.370592	234.452139	0.000780	4.6
103	-0.240358	21.580107	233.298516	0.002240	4.5
104	-0.314509	21.789623	232.156191	0.006856	3.5
105	-0.422090	21.999138	231.024997	0.002293	3.3
106	-0.367253	22.208654	229.904774	0.004490	4.5
107	-0.185269	22.418170	228.795362	0.002123	3.9
108	-0.195925	22.627685	227.696606	0.002610	3.5
109	-0.104220	22.837201	226.608352	0.005688	3.4
110	-0.360186	23.046716	225.530451	0.006674	3.8
111	-0.335509	23.256232	224.462757	0.002836	4.4
112	-0.050893	23.465748	223.405123	0.000826	3.9
113	-0.092290	23.675263	222.357410	0.002285	3.4
114	-0.430905	23.884779	221.319478	0.001388	4.1
115	-0.327681	24.094294	220.291191	0.005258	4.2
116	-0.117918	24.303810	219.272415	0.004993	4.5
117	-0.222846	24.513326	218.263018	0.007164	5.0
118	-0.287178	24.722841	217.262873	0.005447	4.6
119	-0.311317	24.932357	216.271851	0.003554	4.5
120	-0.098139	25.141872	215.289829	0.003558	3.7
121	-0.293577	25.351388	214.316685	0.003548	3.8
122	-0.031577	25.560904	213.352299	0.000770	4.4
123	-0.057030	25.770419	212.396553	0.002044	4.0
124	-0.377622	25.979935	211.449332	0.004113	3.5
125	-0.218365	26.189450	210.510522	0.002177	3.6
126	-0.255524	26.398966	209.580011	0.006210	4.6
127	-0.191067	26.608482	208.657690	0.006127	4.5
128	-0.215772	26.817997	207.743452	0.003287	3.5
129	-0.125670	27.027513	206.837190	0.001463	3.4
130	-0.158751	27.237029	205.938801	0.001601	4.4
131	-0.398316	27.446544	205.048183	0.004396	4.1
132	-0.150130	27.656060	204.165234	0.001017	3.6
133	-0.085385	27.865575	203.289857	0.002158	3.4
134	-0.261428	28.075091	202.421955	0.006919	4.4
135	-0.271061	28.284607	201.561431	0.004032	4.1
136	-0.329750	28.494122	200.708193	0.004055	3.7
137	-0.124623	28.703638	199.862149	0.004800	3.6
138	-0.291373	28.913153	199.023207	0.002900	4.6
139	-0.338304	29.122669	198.191278	0.004575	3.9
140	-0.198920	29.332185	197.366276	0.005101	3.6
141	-0.051776	29.541700	196.548114	0.000776	3.5
142	-0.193662	29.751216	195.736707	0.003894	3.8
143	-0.068496	29.960731	194.931972	0.002098	4.1
144	-0.414809	30.170247	194.133826	0.004000	3.8
145	-0.213220	30.379763	193.342190	0.001322	4.0
146	-0.167121	30.589278	192.556984	0.003411	4.0
147	-0.342541	30.798794	191.778131	0.003928	3.8
148	-0.155852	31.008309	191.005552	0.002747	3.8
149	-0.215395	31.217825	190.239173	0.005627	3.5
150	-0.085761	31.427341	189.478919	0.003948	3.8
151	-0.179266	31.636856	188.724718	0.002260	4.4
152	-0.125822	31.846372	187.976497	0.005887	4.3
153	-0.249169	32.055887	187.234185	0.001649	3.3
154	-0.098171	32.265403	186.497713	0.002572	3.5
155	-0.058862	32.474919	185.767012	0.000970	4.3
156	-0.166215	32.684434	185.042014	0.002616	4.5
157	-0.280719	32.893950	184.322653	0.003684	3.5
158	-0.259247	33.103465	183.608864	0.006779	3.5
159	-0.252947	33.312981	182.900582	0.002925	4.7
160	-0.246601	33.522497	182.197743	0.003508	4.2
161	-0.027249	33.732012	181.500285	0.000174	3.5
162	-0.239517	33.941528	180.808147	0.006015	3.4
163	-0.153770	34.151043	180.121267	0.002453	4.9
164	-0.047339	34.360559	179.439587	0.000601	4.2
165	-0.349842	34.570075	178.763046	0.005070	3.4
166	-0.399921	34.779590	178.091589	0.005263	3.4
167	-0.185151	34.989106	177.425156	0.003265	4.2
168	-0.308311	35.198621	176.763692	0.005871	4.1
169	-0.371961	35.408137	176.107143	0.005286	4.4
170	-0.308205	35.617653	175.455452	0.003093	4.1
171	-0.287724	35.827168	174.808567	0.003323	4.7
172	-0.439704	36.036684	174.166434	0.003302	4.3
173	-0.124103	36.246199	173.529002	0.003101	3.5
174	-0.293736	36.455715	172.896218	0.007056	3.5
175	-0.375900	36.665231	172.268033	0.004385	4.4
176	-0.117321	36.874746	171.644395	0.002196	4.7
177	-0.180208	37.084262	171.025257	0.001965	3.5
178	-0.292653	37.293778	170.410570	0.002560	3.7
179	-0.172025	37.503293	169.800285	0.006196	4.2
180	-0.103999	37.712809	169.194356	0.003208	4.2
181	-0.164974	37.922324	168.592735	0.004487	3.4
182	-0.233785	38.131840	167.995379	0.004508	3.5
183	-0.262287	38.341356	167.402240	0.003386	4.3
184	-0.137542	38.550871	166.813275	0.003605	3.8
185	-0.147132	38.760387	166.228440	0.002423	3.5
186	-0.141414	38.969902	165.647691	0.002416	3.6
187	-0.263107	39.179418	165.070986	0.004308	4.4
188	-0.169160	39.388934	164.498282	0.002805	4.2
189	-0.124042	39.598449	163.929539	0.002629	3.4
190	-0.057593	39.807965	163.364715	0.000468	3.7
191	-0.172500	40.017480	162.803770	0.005134	4.1
192	-0.180187	40.226996	162.246664	0.004877	4.7
193	-0.259804	40.436512	161.693358	0.001702	3.9
194	-0.436481	40.646027	161.143812	0.003042	3.5
195	-0.190188	40.855543	160.597990	0.002428	4.6
196	-0.203856	41.065058	160.055853	0.003474	4.3
197	-0.308218	41.274574	159.517363	0.003173	3.5
198	-0.215090	41.484090	158.982485	0.002683	3.4
199	-0.195339	41.693605	158.451182	0.006471	4.6
200	-0.049602	41.903121	157.923418	0.000752	4.4
201	-0.223671	42.112636	157.399158	0.003008	3.5
202	-0.096686	42.322152	156.878368	0.001810	3.4
203	-0.324706	42.531668	156.361012	0.005459	4.5
204	-0.087568	42.741183	155.847057	0.003699	4.0
205	-0.080079	42.950699	155.336470	0.001355	3.5
206	-0.063541	43.160214	154.829218	0.002038	3.4
207	-0.157858	43.369730	154.325268	0.006109	4.5
208	-0.280698	43.579246	153.824588	0.005361	4.0
209	-0.402491	43.788761	153.327146	0.006968	3.5
210	-0.218043	43.998277	152.832911	0.007746	3.4
211	-0.239149	44.207792	152.341852	0.002067	3.8
212	-0.173856	44.417308	151.853938	0.003164	4.2
213	-0.259120	44.626824	151.369140	0.006708	4.1
214	-0.300299	44.836339	150.887427	0.007101	3.4
215	-0.091324	45.045855	150.408771	0.001644	3.6
216	-0.258486	45.255370	149.933142	0.006053	4.5
217	-0.218498	45.464886	149.460511	0.003423	4.2
218	-0.072745	45.674402	148.990851	0.001337	3.5
219	-0.252395	45.883917	148.524133	0.003366	3.3
220	-0.223496	46.093433	148.060330	0.003809	4.3
221	-0.086418	46.302948	147.599415	0.001830	4.2
222	-0.193541	46.512464	147.141361	0.003426	4.1
223	-0.351344	46.721980	146.686141	0.008011	3.9
224	-0.069457	46.931495	146.233728	0.002287	4.3
225	-0.243152	47.141011	145.784098	0.007984	4.4
226	-0.349631	47.350526	145.337225	0.004111	3.4
227	-0.286208	47.560042	144.893083	0.005111	3.9
228	-0.047993	47.769558	144.451646	0.002112	4.0
229	-0.100234	47.979073	144.012892	0.001538	4.0
230	-0.052110	48.188589	143.576795	0.001132	3.5
231	-0.243263	48.398105	143.143331	0.002539	3.4
232	-0.332987	48.607620	142.712476	0.008271	4.0
233	-0.297358	48.817136	142.284208	0.003158	4.1
234	-0.297686	49.026651	141.858502	0.004642	3.4
235	-0.327704	49.236167	141.435336	0.003322	3.6
236	-0.083501	49.445683	141.014686	0.003045	4.2
237	-0.262401	49.655198	140.596532	0.004215	4.1
238	-0.169799	49.864714	140.180850	0.001490	3.3
239	-0.055553	50.074229	139.767619	0.001267	3.4
240	-0.237418	50.283745	139.356818	0.005048	4.2
241	-0.171669	50.493261	138.948423	0.002949	3.9
242	-0.251558	50.702776	138.542416	0.003621	3.5
243	-0.147709	50.912292	138.138774	0.003320	3.7
244	-0.358167	51.121807	137.737478	0.005355	3.7
245	-0.366536	51.331323	137.338506	0.001664	4.2
246	-0.062274	51.540839	136.941839	0.001733	3.8
247	-0.184257	51.750354	136.547457	0.002431	4.3
248	-0.363925	51.959870	136.155339	0.003272	3.9
249	-0.127759	52.169385	135.765468	0.001219	4.0
250	-0.069491	52.378901	135.377823	0.000659	4.3
251	-0.132785	52.588417	134.992385	0.006071	3.4
252	-0.126807	52.797932	134.609135	0.001545	3.6
253	-0.408436	53.007448	134.228056	0.003924	4.4
254	-0.085565	53.216963	133.849128	0.002017	4.0
255	-0.217077	53.426479	133.472334	0.002065	3.3
256	-0.212548	53.635995	133.097655	0.002503	3.5
257	-0.288561	53.845510	132.725073	0.004561	4.3
258	-0.250450	54.055026	132.354572	0.002233	4.1
259	-0.149626	54.264541	131.986134	0.001882	3.5
260	-0.393965	54.474057	131.619741	0.003084	3.5
261	-0.278311	54.683573	131.255377	0.003850	4.5
262	-0.261370	54.893088	130.893024	0.004000	4.4
263	-0.052479	55.102604	130.532667	0.000487	3.3
264	-0.261430	55.312119	130.174288	0.008713	3.5
265	-0.425787	55.521635	129.817872	0.003492	4.6
266	-0.039854	55.731151	129.463402	0.001624	4.1
267	-0.222849	55.940666	129.110863	0.003566	3.5
268	-0.071469	56.150182	128.760239	0.004255	3.6
269	-0.110173	56.359697	128.411514	0.000757	4.5
270	-0.309718	56.569213	128.064672	0.005186	4.2
271	-0.242054	56.778729	127.719699	0.002967	3.5
272	-0.210495	56.988244	127.376580	0.003759	3.5
273	-0.202890	57.197760	127.035299	0.002093	3.9
274	-0.168290	57.407275	126.695843	0.001937	3.6
275	-0.152340	57.616791	126.358195	0.001395	4.4
276	-0.352481	57.826307	126.022343	0.003094	4.0
277	-0.193406	58.035822	125.688271	0.004180	4.6
278	-0.231418	58.245338	125.355965	0.002963	3.9
279	-0.046170	58.454854	125.025413	0.000764	3.5
280	-0.214180	58.664369	124.696598	0.001400	3.5
281	-0.371501	58.873885	124.369509	0.007338	3.9
282	-0.379456	59.083400	124.044131	0.002385	3.7
283	-0.145217	59.292916	123.720452	0.001771	4.2
284	-0.123688	59.502432	123.398457	0.001913	3.5
285	-0.290971	59.711947	123.078134	0.003683	4.1
286	-0.290137	59.921463	122.759470	0.003117	3.7
287	-0.142448	60.130978	122.442451	0.002688	4.3
288	-0.175688	60.340494	122.127066	0.003953	3.5
289	-0.107544	60.550010	121.813301	0.002913	3.8
290	-0.105427	60.759525	121.501144	0.003922	4.4
291	-0.259449	60.969041	121.190583	0.003072	4.1
292	-0.103901	61.178556	120.881606	0.003025	3.4
293	-0.173943	61.388072	120.574200	0.001396	4.1
294	-0.123050	61.597588	120.268353	0.001085	4.4
295	-0.378680	61.807103	119.964054	0.006887	3.9
296	-0.129805	62.016619	119.661292	0.002980	3.6
297	-0.238216	62.226134	119.360053	0.001759	3.7
298	-0.208443	62.435650	119.060328	0.003377	4.1
299	-0.355172	62.645166	118.762104	0.004986	4.3
300	-0.186885	62.854681	118.465370	0.002523	3.9
301	-0.236889	63.064197	118.170115	0.001238	3.9
302	-0.143573	63.273712	117.876329	0.003087	3.9
303	-0.186247	63.483228	117.583999	0.004921	4.4
304	-0.309946	63.692744	117.293116	0.004209	3.4
305	-0.102526	63.902259	117.003669	0.001672	3.3
306	-0.258300	64.111775	116.715647	0.005687	4.4
307	-0.289485	64.321290	116.429039	0.001660	3.8
308	-0.328050	64.530806	116.143835	0.002200	3.5
309	-0.303106	64.740322	115.860025	0.002212	3.5
310	-0.173502	64.949837	115.577599	0.003047	4.5
311	-0.310619	65.159353	115.296547	0.009194	4.3
312	-0.297883	65.368868	115.016858	0.003796	3.5
313	-0.156238	65.578384	114.738522	0.001167	3.7
314	-0.048478	65.787900	114.461531	0.001046	4.6
315	-0.133304	65.997415	114.185873	0.000908	4.2
316	-0.324887	66.206931	113.911541	0.005987	3.5
317	-0.299244	66.416446	113.638523	0.004604	3.6
318	-0.229094	66.625962	113.366811	0.003048	4.8
319	-0.142922	66.835478	113.096395	0.001583	4.0
320	-0.052724	67.044993	112.827266	0.001091	3.6
321	-0.102873	67.254509	112.559414	0.000789	3.6
322	-0.154478	67.464024	112.292832	0.001456	4.6
323	-0.406529	67.673540	112.027509	0.005461	4.3
324	-0.166532	67.883056	111.763437	0.002507	3.5
325	-0.202822	68.092571	111.500608	0.001960	3.4
326	-0.295121	68.302087	111.239011	0.003426	4.1
327	-0.263705	68.511603	110.978639	0.004562	4.6
328	-0.228799	68.721118	110.719483	0.003370	4.0
329	-0.231472	68.930634	110.461535	0.004951	3.5
330	-0.305537	69.140149	110.204786	0.004291	4.2
331	-0.136376	69.349665	109.949227	0.001778	4.0
332	-0.132930	69.559181	109.694851	0.001003	3.5
333	-0.140911	69.768696	109.441650	0.004388	3.4
334	-0.136375	69.978212	109.189614	0.002693	3.8
335	-0.025832	70.187727	108.938737	0.000984	3.7
336	-0.192402	70.397243	108.689010	0.003948	4.2
337	-0.266466	70.606759	108.440425	0.004540	3.5
338	-0.054816	70.816274	108.192975	0.001157	3.9
339	-0.197255	71.025790	107.946651	0.001644	3.8
340	-0.186895	71.235305	107.701447	0.001906	3.9
341	-0.312869	71.444821	107.457354	0.010338	3.5
342	-0.178899	71.654337	107.214365	0.001699	3.5
343	-0.301023	71.863852	106.972472	0.006390	4.1
344	-0.382234	72.073368	106.731669	0.005826	4.3
345	-0.461012	72.282883	106.491947	0.003231	3.5
346	-0.325349	72.492399	106.253299	0.003321	3.5
347	-0.228873	72.701915	106.015719	0.003318	4.4
348	-0.390724	72.911430	105.779199	0.005258	4.2
349	-0.183695	73.120946	105.543732	0.002820	3.5
350	-0.366810	73.330461	105.309310	0.007855	3.6
351	-0.129182	73.539977	105.075928	0.002154	4.1
352	-0.257891	73.749493	104.843578	0.008198	4.7
353	-0.300636	73.959008	104.612253	0.004583	3.9
354	-0.323602	74.168524	104.381947	0.004700	3.5
355	-0.234604	74.378039	104.152653	0.001975	4.5
356	-0.221709	74.587555	103.924364	0.003013	4.2
357	-0.228457	74.797071	103.697073	0.002609	3.4
358	-0.435821	75.006586	103.470775	0.006562	3.5
359	-0.380059	75.216102	103.245462	0.005723	4.5
360	-0.052537	75.425617	103.021128	0.000876	4.0
361	-0.021243	75.635133	102.797766	0.000651	3.7
362	-0.214490	75.844649	102.575372	0.006847	3.4
363	-0.093289	76.054164	102.353937	0.001411	4.4
364	-0.249040	76.263680	102.133457	0.004056	3.8
365	-0.287756	76.473195	101.913924	0.004576	3.5
366	-0.311608	76.682711	101.695333	0.007124	3.4
367	-0.052272	76.892227	101.477678	0.002228	3.7
368	-0.242562	77.101742	101.260952	0.003956	3.7
369	-0.348923	77.311258	101.045150	0.005434	4.3
370	-0.181606	77.520773	100.830266	0.001374	3.4
371	-0.273116	77.730289	100.616294	0.003600	3.7
372	-0.188693	77.939805	100.403229	0.002077	4.2
373	-0.284143	78.149320	100.191063	0.004806	4.4
374	-0.208734	78.358836	99.979793	0.004151	3.5
375	-0.446667	78.568351	99.769412	0.005788	3.6
376	-0.333341	78.777867	99.559914	0.004455	4.3
377	-0.111088	78.987383	99.351294	0.001682	4.3
378	-0.033433	79.196898	99.143546	0.001170	3.4
379	-0.196278	79.406414	98.936666	0.003148	3.4
380	-0.074430	79.615930	98.730647	0.003590	4.1
381	-0.331868	79.825445	98.525485	0.004060	4.1
382	-0.359675	80.034961	98.321173	0.005121	4.1
383	-0.057707	80.244476	98.117707	0.000808	3.5
384	-0.203092	80.453992	97.915081	0.004177	4.0
385	-0.305977	80.663508	97.713290	0.005067	4.0
386	-0.105553	80.873023	97.512330	0.001468	3.5
387	-0.223993	81.082539	97.312194	0.001893	3.6
388	-0.198787	81.292054	97.112878	0.002486	4.2
389	-0.069374	81.501570	96.914377	0.000973	4.4
390	-0.068604	81.711086	96.716686	0.000783	3.5
391	-0.072850	81.920601	96.519800	0.000864	3.5
392	-0.303127	82.130117	96.323714	0.003047	4.2
393	-0.333889	82.339632	96.128422	0.005629	3.9
394	-0.208527	82.549148	95.933922	0.004626	3.5
395	-0.200880	82.758664	95.740206	0.002210	3.5
396	-0.373373	82.968179	95.547271	0.003939	3.9
397	-0.306154	83.177695	95.355113	0.007423	3.8
398	-0.277384	83.387210	95.163726	0.004550	4.3
399	-0.197674	83.596726	94.973105	0.003476	3.4
400	-0.117710	83.806242	94.783247	0.001783	3.4
401	-0.255627	84.015757	94.594146	0.001692	4.3
402	-0.117165	84.225273	94.405798	0.002788	4.5
403	-0.354046	84.434788	94.218199	0.005825	3.8
404	-0.179721	84.644304	94.031343	0.003180	3.8
405	-0.324875	84.853820	93.845228	0.004788	4.1
406	-0.273552	85.063335	93.659848	0.004301	4.3
407	-0.170571	85.272851	93.475199	0.004160	4.0
408	-0.233224	85.482366	93.291276	0.003905	4.7
409	-0.227279	85.691882	93.108076	0.001024	4.7
410	-0.255429	85.901398	92.925594	0.002332	4.2
411	-0.311258	86.110913	92.743825	0.004280	4.1
412	-0.068361	86.320429	92.562767	0.001993	5.2
413	-0.245770	86.529944	92.382414	0.001879	4.1
414	-0.279919	86.739460	92.202762	0.004733	3.4
415	-0.176997	86.948976	92.023808	0.001822	3.6
416	-0.365783	87.158491	91.845547	0.003916	4.5
417	-0.227966	87.368007	91.667976	0.003729	4.2
418	-0.101245	87.577522	91.491090	0.001055	3.8
419	-0.373045	87.787038	91.314885	0.003891	3.5
420	-0.322600	87.996554	91.139357	0.004388	4.5
421	-0.157266	88.206069	90.964503	0.003915	4.2
422	-0.221878	88.415585	90.790319	0.002244	3.7
423	-0.391226	88.625100	90.616800	0.005320	3.5
424	-0.306983	88.834616	90.443944	0.002229	4.4
425	-0.264075	89.044132	90.271745	0.004346	3.9
426	-0.358017	89.253647	90.100201	0.008472	3.6
427	-0.115498	89.463163	89.929308	0.001516	3.7
428	-0.224945	89.672679	89.759062	0.003640	4.2
429	-0.067047	89.882194	89.589459	0.004055	4.4
430	-0.295311	90.091710	89.420496	0.001837	4.0
431	-0.215285	90.301225	89.252170	0.003858	3.6
432	-0.248076	90.510741	89.084475	0.003216	4.5
433	-0.198090	90.720257	88.917410	0.002333	4.0
434	-0.053748	90.929772	88.750970	0.000937	3.4
435	-0.241709	91.139288	88.585152	0.001590	3.5
436	-0.152056	91.348803	88.419952	0.002053	4.4
437	-0.063529	91.558319	88.255368	0.001303	4.0
438	-0.365543	91.767835	88.091395	0.005836	3.5
439	-0.351896	91.977350	87.928030	0.007281	3.5
440	-0.290750	92.186866	87.765270	0.004542	3.9
441	-0.295672	92.396381	87.603111	0.002626	3.9
442	-0.372487	92.605897	87.441551	0.006351	3.9
443	-0.368651	92.815413	87.280585	0.005572	3.4
444	-0.448373	93.024928	87.120211	0.004599	3.5
445	-0.246539	93.234444	86.960426	0.004028	4.3
446	-0.261175	93.443959	86.801225	0.008537	4.2
447	-0.234215	93.653475	86.642606	0.002973	3.4
448	-0.422761	93.862991	86.484566	0.003625	3.4
449	-0.244031	94.072506	86.327101	0.006711	4.6
450	-0.272651	94.282022	86.170208	0.003938	4.1
451	-0.047320	94.491537	86.013885	0.000820	3.5
452	-0.243461	94.701053	85.858128	0.001606	3.9
453	-0.349589	94.910569	85.702934	0.002964	3.7
454	-0.047883	95.120084	85.548300	0.000746	4.5
455	-0.233877	95.329600	85.394223	0.007219	3.4
456	-0.105014	95.539115	85.240701	0.001488	3.6
457	-0.083340	95.748631	85.087729	0.002648	4.2
458	-0.167969	95.958147	84.935305	0.001757	4.4
459	-0.314518	96.167662	84.783426	0.002606	4.1
460	-0.192304	96.377178	84.632090	0.004184	3.8
461	-0.236368	96.586693	84.481292	0.004716	4.0
462	-0.275844	96.796209	84.331032	0.003503	4.3
463	-0.251511	97.005725	84.181304	0.003039	3.5
464	-0.113312	97.215240	84.032108	0.001576	3.7
465	-0.279233	97.424756	83.883439	0.001846	5.3
466	-0.186106	97.634271	83.735296	0.003321	4.2
467	-0.243620	97.843787	83.587675	0.006890	4.9
468	-0.311238	98.053303	83.440573	0.003344	6.0
469	-0.285362	98.262818	83.293989	0.004271	5.6
470	-0.290756	98.472334	83.147918	0.006608	4.2
471	-0.109805	98.681849	83.002359	0.000344	5.1
472	-0.242836	98.891365	82.857309	0.004797	5.2
473	-0.065177	99.100881	82.712764	0.001017	3.8
474	-0.325966	99.310396	82.568723	0.006343	4.5
475	-0.143201	99.519912	82.425183	0.001726	4.5
476	-0.341290	99.729427	82.282142	0.008282	4.0
477	-0.124570	99.938943	82.139595	0.002510	3.8
478	-0.223393	100.148459	81.997542	0.002360	4.5
479	-0.304917	100.357974	81.855979	0.004444	5.2
480	-0.320893	100.567490	81.714905	0.002686	5.2
481	-0.185820	100.777006	81.574315	0.004489	5.1
482	-0.386860	100.986521	81.434209	0.004950	5.3
483	-0.189374	101.196037	81.294583	0.001971	4.0
484	-0.056509	101.405552	81.155435	0.002559	3.5
485	-0.137622	101.615068	81.016762	0.001335	4.5
486	-0.037343	101.824584	80.878563	0.001190	4.3
487	-0.334790	102.034099	80.740835	0.004656	3.4
488	-0.500272	102.243615	80.603574	0.002439	3.5
489	-0.148667	102.453130	80.466780	0.004157	5.1
490	-0.334514	102.662646	80.330449	0.003238	5.3
491	-0.182755	102.872162	80.194579	0.005001	4.0
492	-0.321628	103.081677	80.059168	0.003467	4.9
493	-0.152127	103.291193	79.924214	0.004161	4.6
494	-0.154825	103.500708	79.789713	0.002788	3.9
495	-0.277289	103.710224	79.655665	0.003475	4.3
496	-0.125641	103.919740	79.522066	0.001159	4.7
497	-0.061747	104.129255	79.388915	0.001927	4.4
498	-0.364519	104.338771	79.256209	0.004707	3.7
499	-0.251759	104.548286	79.123946	0.005663	4.5
500	-0.330376	104.757802	78.992124	0.005002	4.3
501	-0.455840	104.967318	78.860740	0.005992	4.7
502	-0.225775	105.176833	78.729792	0.002451	4.2
503	-0.045918	105.386349	78.599279	0.000726	5.1
504	-0.289512	105.595864	78.469197	0.003594	4.3
505	-0.127755	105.805380	78.339546	0.002587	3.7
506	-0.353064	106.014896	78.210322	0.003521	4.1
507	-0.154573	106.224411	78.081523	0.001516	5.0
508	-0.260178	106.433927	77.953149	0.002958	4.2
509	-0.365844	106.643442	77.825195	0.005263	3.6
510	-0.193543	106.852958	77.697661	0.001776	3.5
511	-0.406277	107.062474	77.570545	0.007379	4.5
512	-0.067226	107.271989	77.443843	0.001622	4.2
513	-0.136844	107.481505	77.317555	0.002570	3.5
514	-0.214784	107.691020	77.191678	0.005037	3.3
