1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
191	-0.972081	0.125000	0.000103	0.9
192	-0.972092	0.125000	0.000114	1.0
193	-0.972100	0.125000	0.000100	0.9
194	-0.972112	0.125000	0.000099	0.9
195	-0.972121	0.125000	0.000111	0.9
196	-0.972130	0.125000	0.000108	0.9
197	-0.972140	0.125000	0.000106	0.9
198	-0.972149	0.125000	0.000096	0.9
199	-0.972161	0.125000	0.000096	0.9
200	-0.972170	0.125000	0.000125	0.8
201	-0.972178	0.125000	0.000101	0.9
202	-0.972189	0.125000	0.000102	0.9
203	-0.972198	0.125000	0.000106	1.2
204	-0.972207	0.125000	0.000104	1.1
205	-0.972217	0.125000	0.000111	1.0
206	-0.972224	0.125000	0.000100	0.9
207	-0.972234	0.125000	0.000110	0.9
208	-0.972242	0.125000	0.000112	0.9
209	-0.972250	0.125000	0.000106	0.9
210	-0.972260	0.125000	0.000095	0.9
211	-0.972271	0.125000	0.000108	0.9
212	-0.972278	0.125000	0.000103	0.8
213	-0.972289	0.125000	0.000102	0.9
214	-0.972298	0.125000	0.000097	0.7
215	-0.972309	0.125000	0.000098	0.9
216	-0.972320	0.125000	0.000103	1.0
217	-0.972328	0.125000	0.000113	0.9
218	-0.972338	0.125000	0.000101	0.8
219	-0.972348	0.125000	0.000108	0.9
220	-0.972357	0.125000	0.000106	1.1
221	-0.972367	0.125000	0.000113	1.1
222	-0.972376	0.125000	0.000103	1.0
223	-0.972387	0.125000	0.000106	1.0
224	-0.972396	0.125000	0.000110	0.9
225	-0.972404	0.125000	0.000113	0.9
226	-0.972414	0.125000	0.000107	0.9
227	-0.972423	0.125000	0.000103	1.0
228	-0.972434	0.125000	0.000102	0.9
229	-0.972443	0.125000	0.000114	1.0
230	-0.972452	0.125000	0.000104	0.9
231	-0.972463	0.125000	0.000110	0.9
232	-0.972471	0.125000	0.000103	0.9
233	-0.972481	0.125000	0.000110	1.0
234	-0.972489	0.125000	0.000113	1.0
235	-0.972498	0.125000	0.000109	1.1
236	-0.972507	0.125000	0.000109	1.3
237	-0.972515	0.125000	0.000110	1.1
238	-0.972526	0.125000	0.000104	1.0
239	-0.972534	0.125000	0.000104	0.9
240	-0.972545	0.125000	0.000110	1.0
241	-0.972554	0.125000	0.000107	1.1
242	-0.972564	0.125000	0.000115	0.9
243	-0.972573	0.125000	0.000105	0.9
244	-0.972584	0.125000	0.000103	1.0
245	-0.972595	0.125000	0.000118	1.0
246	-0.972603	0.125000	0.000113	0.9
247	-0.972614	0.125000	0.000105	1.0
248	-0.972624	0.125000	0.000104	1.0
249	-0.972634	0.125000	0.000113	0.9
250	-0.972642	0.125000	0.000110	0.9
251	-0.972651	0.125000	0.000102	0.9
252	-0.972661	0.125000	0.000108	1.4
253	-0.972668	0.125000	0.000110	1.2
254	-0.972677	0.125000	0.000103	0.9
255	-0.972686	0.125000	0.000102	0.9
256	-0.972696	0.125000	0.000117	0.9
257	-0.972703	0.125000	0.000109	1.1
258	-0.972713	0.125000	0.000105	0.9
259	-0.972721	0.125000	0.000106	0.9
260	-0.972730	0.125000	0.000097	0.9
261	-0.972739	0.125000	0.000104	1.0
262	-0.972747	0.125000	0.000117	0.9
263	-0.972754	0.125000	0.000099	0.9
264	-0.972765	0.125000	0.000105	0.9
265	-0.972771	0.125000	0.000101	1.0
266	-0.972781	0.125000	0.000104	1.0
267	-0.972788	0.125000	0.000111	1.2
268	-0.972796	0.125000	0.000106	1.0
269	-0.972804	0.125000	0.000098	1.1
270	-0.972813	0.125000	0.000111	1.0
271	-0.972820	0.125000	0.000103	1.0
272	-0.972830	0.125000	0.000094	0.9
273	-0.972838	0.125000	0.000101	1.0
274	-0.972846	0.125000	0.000120	1.0
275	-0.972852	0.125000	0.000102	0.9
276	-0.972862	0.125000	0.000108	1.0
277	-0.972868	0.125000	0.000101	1.1
278	-0.972877	0.125000	0.000109	1.1
279	-0.972885	0.125000	0.000104	1.1
280	-0.972894	0.125000	0.000105	1.0
281	-0.972902	0.125000	0.000113	1.0
282	-0.972909	0.125000	0.000117	1.2
283	-0.972917	0.125000	0.000105	1.1
284	-0.972927	0.125000	0.000113	1.0
285	-0.972935	0.125000	0.000105	1.1
286	-0.972944	0.125000	0.000117	0.9
287	-0.972951	0.125000	0.000102	1.0
288	-0.972961	0.125000	0.000109	1.0
289	-0.972968	0.125000	0.000108	0.9
290	-0.972977	0.125000	0.000104	1.1
291	-0.972986	0.125000	0.000104	1.0
292	-0.972993	0.125000	0.000117	1.0
293	-0.973001	0.125000	0.000108	0.9
294	-0.973010	0.125000	0.000106	1.0
295	-0.973019	0.125000	0.000112	0.9
296	-0.973026	0.125000	0.000105	1.0
297	-0.973035	0.125000	0.000106	0.9
298	-0.973043	0.125000	0.000104	1.3
299	-0.973053	0.125000	0.000109	1.3
300	-0.973060	0.125000	0.000116	1.1
301	-0.973068	0.125000	0.000099	1.1
302	-0.973077	0.125000	0.000098	0.9
303	-0.973086	0.125000	0.000104	1.0
304	-0.973094	0.125000	0.000098	1.0
305	-0.973103	0.125000	0.000125	1.0
306	-0.973108	0.125000	0.000108	1.0
307	-0.973117	0.125000	0.000106	1.0
308	-0.973125	0.125000	0.000104	1.1
309	-0.973134	0.125000	0.000106	1.0
310	-0.973142	0.125000	0.000109	1.0
311	-0.973151	0.125000	0.000101	1.1
312	-0.973159	0.125000	0.000103	1.2
313	-0.973166	0.125000	0.000117	1.1
314	-0.973174	0.125000	0.000109	1.1
315	-0.973181	0.125000	0.000109	0.9
316	-0.973190	0.125000	0.000101	1.0
317	-0.973198	0.125000	0.000106	1.0
318	-0.973206	0.125000	0.000115	0.9
319	-0.973213	0.125000	0.000114	1.0
320	-0.973222	0.125000	0.000109	1.0
321	-0.973229	0.125000	0.000117	1.0
322	-0.973238	0.125000	0.000104	0.9
323	-0.973246	0.125000	0.000139	1.0
324	-0.973252	0.062500	0.000114	0.9
325	-0.973258	0.062500	0.000096	1.0
326	-0.973262	0.062500	0.000108	0.9
327	-0.973266	0.062500	0.000102	0.9
328	-0.973271	0.062500	0.000096	1.2
329	-0.973275	0.062500	0.000102	1.1
330	-0.973279	0.062500	0.000104	1.0
331	-0.973283	0.062500	0.000100	1.1
332	-0.973287	0.062500	0.000107	1.1
333	-0.973291	0.062500	0.000110	1.0
334	-0.973295	0.062500	0.000107	0.9
335	-0.973299	0.062500	0.000102	0.9
336	-0.973303	0.062500	0.000105	1.0
337	-0.973306	0.062500	0.000099	1.0
338	-0.973312	0.062500	0.000108	0.9
339	-0.973314	0.062500	0.000131	0.9
340	-0.973318	0.062500	0.000105	1.1
341	-0.973322	0.062500	0.000104	1.1
342	-0.973326	0.062500	0.000094	1.0
343	-0.973330	0.062500	0.000102	1.2
344	-0.973333	0.062500	0.000126	1.1
345	-0.973337	0.062500	0.000101	1.1
346	-0.973340	0.062500	0.000098	0.9
347	-0.973344	0.062500	0.000106	1.0
348	-0.973347	0.062500	0.000097	1.0
349	-0.973352	0.062500	0.000091	0.9
350	-0.973356	0.062500	0.000101	0.9
351	-0.973359	0.062500	0.000127	1.0
352	-0.973362	0.062500	0.000104	1.0
353	-0.973366	0.062500	0.000102	0.9
354	-0.973370	0.062500	0.000107	1.0
355	-0.973374	0.062500	0.000125	0.9
356	-0.973377	0.062500	0.000103	0.9
357	-0.973381	0.062500	0.000105	1.1
358	-0.973385	0.062500	0.000101	0.9
359	-0.973390	0.062500	0.000107	1.5
360	-0.973392	0.062500	0.000115	1.0
361	-0.973397	0.062500	0.000098	1.1
362	-0.973394	0.062500	0.000103	0.9
363	-0.973398	0.062500	0.000106	1.0
364	-0.973402	0.062500	0.000101	1.1
365	-0.973407	0.062500	0.000107	1.1
366	-0.973415	0.062500	0.000125	1.0
367	-0.973419	0.062500	0.000107	1.1
368	-0.973422	0.062500	0.000102	1.0
369	-0.973426	0.062500	0.000092	0.9
370	-0.973430	0.062500	0.000099	1.0
371	-0.973433	0.062500	0.000102	1.0
372	-0.973438	0.062500	0.000094	0.9
373	-0.973442	0.062500	0.000103	1.0
374	-0.973445	0.062500	0.000122	1.3
375	-0.973448	0.062500	0.000100	1.1
376	-0.973452	0.062500	0.000099	1.0
377	-0.973456	0.062500	0.000094	0.9
378	-0.973459	0.062500	0.000111	1.0
379	-0.973462	0.062500	0.000097	0.9
380	-0.973466	0.062500	0.000102	1.1
381	-0.973469	0.062500	0.000105	1.0
382	-0.973472	0.031250	0.000114	1.0
383	-0.973474	0.031250	0.000084	1.0
384	-0.973476	0.031250	0.000086	0.9
385	-0.973478	0.031250	0.000092	0.9
386	-0.973480	0.031250	0.000101	1.1
387	-0.973482	0.031250	0.000089	0.9
388	-0.973483	0.031250	0.000098	1.0
389	-0.973485	0.031250	0.000095	1.0
390	-0.973487	0.031250	0.000094	1.2
391	-0.973488	0.031250	0.000108	1.1
392	-0.973490	0.031250	0.000094	0.9
393	-0.973492	0.031250	0.000091	1.1
394	-0.973494	0.031250	0.000095	0.9
395	-0.973495	0.031250	0.000112	1.0
396	-0.973497	0.031250	0.000099	0.9
397	-0.973498	0.031250	0.000092	0.9
398	-0.973500	0.031250	0.000089	1.1
399	-0.973502	0.031250	0.000096	0.9
400	-0.973504	0.031250	0.000102	1.0
401	-0.973506	0.031250	0.000093	1.0
402	-0.973507	0.031250	0.000100	1.0
403	-0.973509	0.031250	0.000113	1.0
404	-0.973510	0.031250	0.000096	1.0
405	-0.973512	0.031250	0.000096	1.3
406	-0.973514	0.031250	0.000090	1.1
407	-0.973516	0.031250	0.000109	1.0
408	-0.973517	0.031250	0.000097	1.2
409	-0.973519	0.031250	0.000093	1.3
410	-0.973521	0.031250	0.000103	1.2
411	-0.973523	0.031250	0.000094	1.3
412	-0.973524	0.031250	0.000100	1.2
413	-0.973526	0.015625	0.000112	1.0
414	-0.973527	0.015625	0.000088	1.0
415	-0.973528	0.015625	0.000095	0.9
416	-0.973529	0.015625	0.000091	1.1
417	-0.973530	0.015625	0.000099	1.1
418	-0.973530	0.015625	0.000090	1.3
419	-0.973531	0.015625	0.000097	1.1
420	-0.973532	0.015625	0.000092	0.9
421	-0.973533	0.015625	0.000098	0.9
422	-0.973534	0.015625	0.000088	1.0
423	-0.973535	0.015625	0.000098	1.0
424	-0.973535	0.015625	0.000090	1.0
425	-0.973537	0.015625	0.000090	1.2
426	-0.973537	0.015625	0.000096	1.3
427	-0.973538	0.015625	0.000089	1.1
428	-0.973539	0.015625	0.000093	0.9
429	-0.973540	0.015625	0.000093	1.0
430	-0.973541	0.015625	0.000095	0.9
431	-0.973542	0.015625	0.000099	1.0
432	-0.973542	0.015625	0.000091	1.0
433	-0.973543	0.015625	0.000091	1.4
434	-0.973544	0.015625	0.000097	1.4
435	-0.973545	0.015625	0.000111	1.0
436	-0.973546	0.015625	0.000093	1.1
437	-0.973547	0.015625	0.000096	1.2
438	-0.973547	0.015625	0.000097	1.0
439	-0.973548	0.015625	0.000093	1.1
440	-0.973549	0.015625	0.000095	1.1
441	-0.973550	0.015625	0.000087	1.1
442	-0.973551	0.015625	0.000091	1.1
443	-0.973552	0.015625	0.000094	1.0
444	-0.973552	0.015625	0.000095	0.9
445	-0.973553	0.015625	0.000096	0.9
446	-0.973554	0.015625	0.000096	1.1
447	-0.973555	0.015625	0.000094	1.2
448	-0.973556	0.015625	0.000095	1.0
449	-0.973556	0.015625	0.000106	1.1
450	-0.973557	0.015625	0.000097	1.1
451	-0.973558	0.015625	0.000084	1.2
452	-0.973559	0.015625	0.000080	1.3
453	-0.973560	0.015625	0.000084	1.4
454	-0.973561	0.015625	0.000101	1.1
455	-0.973561	0.015625	0.000094	1.2
456	-0.973562	0.015625	0.000096	1.1
457	-0.973563	0.015625	0.000111	1.1
458	-0.973564	0.015625	0.000093	1.0
459	-0.973565	0.015625	0.000090	0.9
460	-0.973566	0.015625	0.000090	1.0
461	-0.973566	0.015625	0.000091	1.2
462	-0.973567	0.015625	0.000098	1.1
463	-0.973568	0.015625	0.000092	1.1
464	-0.973569	0.015625	0.000096	1.5
465	-0.973570	0.015625	0.000108	1.1
466	-0.973570	0.015625	0.000097	1.6
467	-0.973571	0.015625	0.000089	1.1
468	-0.973572	0.015625	0.000091	1.2
469	-0.973573	0.015625	0.000097	1.2
470	-0.973574	0.015625	0.000092	0.9
471	-0.973575	0.015625	0.000110	1.0
472	-0.973575	0.015625	0.000094	1.0
473	-0.973576	0.015625	0.000092	1.1
474	-0.973577	0.015625	0.000093	1.1
475	-0.973578	0.015625	0.000105	1.8
476	-0.973578	0.015625	0.000095	1.0
477	-0.973579	0.015625	0.000088	1.0
478	-0.973580	0.015625	0.000090	1.1
479	-0.973581	0.015625	0.000097	1.1
480	-0.973582	0.015625	0.000098	1.0
481	-0.973582	0.015625	0.000094	1.2
482	-0.973583	0.015625	0.000103	1.2
483	-0.973584	0.015625	0.000090	1.0
484	-0.973585	0.015625	0.000086	0.9
485	-0.973586	0.015625	0.000095	0.9
486	-0.973591	0.015625	0.000090	0.9
487	-0.973591	0.015625	0.000098	1.0
488	-0.973592	0.015625	0.000092	0.9
489	-0.973593	0.015625	0.000090	1.2
490	-0.973594	0.015625	0.000089	1.0
491	-0.973595	0.015625	0.000095	1.0
492	-0.973595	0.015625	0.000107	1.0
493	-0.973596	0.015625	0.000084	1.3
494	-0.973597	0.015625	0.000091	1.2
495	-0.973598	0.015625	0.000099	1.3
496	-0.973599	0.015625	0.000088	1.0
497	-0.973600	0.015625	0.000091	1.1
498	-0.973600	0.015625	0.000090	1.1
499	-0.973601	0.015625	0.000095	1.0
