1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
125	-0.929449	0.500000	0.000513	1.4
126	-0.929574	0.500000	0.000532	1.5
127	-0.929683	0.500000	0.000504	1.4
128	-0.929824	0.500000	0.000511	1.4
129	-0.929927	0.500000	0.000525	1.3
130	-0.930054	0.250000	0.000516	1.4
131	-0.930132	0.250000	0.000459	1.4
132	-0.930191	0.250000	0.000485	1.3
133	-0.930254	0.250000	0.000484	1.6
134	-0.930315	0.250000	0.000476	2.0
135	-0.930365	0.250000	0.000517	1.6
136	-0.930430	0.250000	0.000475	1.5
137	-0.930474	0.250000	0.000475	1.4
138	-0.930545	0.250000	0.000476	1.3
139	-0.930589	0.250000	0.000501	1.3
140	-0.930641	0.250000	0.000491	1.3
141	-0.930699	0.250000	0.000484	1.3
142	-0.930746	0.250000	0.000473	1.3
143	-0.930812	0.250000	0.000503	1.2
144	-0.930847	0.250000	0.000486	1.6
145	-0.930923	0.250000	0.000461	2.0
146	-0.930958	0.250000	0.000497	2.2
147	-0.931031	0.250000	0.000474	1.5
148	-0.931077	0.250000	0.000494	1.5
149	-0.931140	0.250000	0.000488	1.4
150	-0.931194	0.250000	0.000505	1.3
151	-0.931243	0.250000	0.000465	1.5
152	-0.931309	0.250000	0.000508	1.3
153	-0.931347	0.125000	0.000501	1.4
154	-0.931389	0.125000	0.000416	1.4
155	-0.931423	0.125000	0.000472	2.0
156	-0.931451	0.125000	0.000436	2.1
157	-0.931482	0.125000	0.000480	1.4
158	-0.931506	0.125000	0.000468	1.3
159	-0.931537	0.125000	0.000459	1.3
160	-0.931561	0.125000	0.000485	1.3
161	-0.931589	0.125000	0.000454	1.3
162	-0.931617	0.125000	0.000451	1.5
163	-0.931641	0.125000	0.000477	1.3
164	-0.931674	0.125000	0.000479	1.6
165	-0.931692	0.125000	0.000476	1.6
166	-0.931723	0.125000	0.000443	2.1
167	-0.931746	0.125000	0.000468	1.8
168	-0.931775	0.125000	0.000474	1.8
169	-0.931798	0.125000	0.000479	2.1
170	-0.931824	0.125000	0.000483	1.4
171	-0.931848	0.062500	0.000458	1.3
172	-0.931868	0.062500	0.000411	1.3
173	-0.931883	0.062500	0.000455	1.2
174	-0.931895	0.062500	0.000429	1.2
175	-0.931911	0.062500	0.000447	1.4
176	-0.931921	0.031250	0.000481	2.5
177	-0.931932	0.031250	0.000400	1.6
178	-0.931941	0.031250	0.000431	1.5
179	-0.931946	0.031250	0.000433	1.4
180	-0.931954	0.031250	0.000425	1.3
181	-0.931960	0.031250	0.000463	1.5
182	-0.931966	0.015625	0.000480	1.3
183	-0.931971	0.015625	0.000413	1.5
184	-0.931974	0.015625	0.000453	1.3
185	-0.931978	0.015625	0.000439	1.6
186	-0.931981	0.015625	0.000444	2.2
187	-0.931984	0.015625	0.000427	1.9
188	-0.931988	0.015625	0.000463	1.7
189	-0.931990	0.015625	0.000426	1.4
190	-0.931994	0.015625	0.000495	1.3
191	-0.931997	0.007812	0.000445	1.3
192	-0.931999	0.007812	0.000411	1.3
193	-0.932001	0.007812	0.000425	1.4
194	-0.932003	0.007812	0.000439	1.3
195	-0.932004	0.007812	0.000414	1.5
196	-0.932006	0.007812	0.000449	2.0
197	-0.932008	0.007812	0.000449	1.6
198	-0.932009	0.007812	0.000460	2.0
199	-0.932011	0.007812	0.000438	1.9
200	-0.932012	0.007812	0.000448	1.9
201	-0.932014	0.007812	0.000428	1.8
202	-0.932016	0.007812	0.000448	1.7
203	-0.932017	0.003906	0.000471	1.6
204	-0.932018	0.003906	0.000441	1.7
205	-0.932019	0.003906	0.000455	2.4
206	-0.932020	0.003906	0.000429	1.6
207	-0.932021	0.003906	0.000410	1.5
208	-0.932022	0.003906	0.000426	1.4
209	-0.932023	0.003906	0.000474	1.4
210	-0.932023	0.003906	0.000431	1.3
211	-0.932024	0.003906	0.000451	1.3
212	-0.932025	0.003906	0.000448	1.3
213	-0.932026	0.003906	0.000442	1.3
214	-0.932027	0.003906	0.000456	1.3
215	-0.932027	0.003906	0.000446	1.4
216	-0.932028	0.003906	0.000468	2.2
217	-0.932029	0.003906	0.000442	1.5
218	-0.932030	0.003906	0.000435	1.4
219	-0.932030	0.003906	0.000461	1.4
220	-0.932031	0.003906	0.000473	1.4
221	-0.932032	0.003906	0.000417	1.5
222	-0.932033	0.003906	0.000445	1.4
223	-0.932034	0.003906	0.000465	1.5
224	-0.932034	0.003906	0.000447	1.4
225	-0.932035	0.003906	0.000460	1.4
226	-0.932036	0.003906	0.000443	2.3
227	-0.932037	0.003906	0.000435	1.7
228	-0.932037	0.003906	0.000455	1.7
229	-0.932038	0.001953	0.000453	2.1
230	-0.932039	0.001953	0.000416	1.4
231	-0.932039	0.001953	0.000435	1.3
232	-0.932040	0.001953	0.000426	1.5
233	-0.932040	0.001953	0.000447	1.3
234	-0.932040	0.001953	0.000449	1.4
235	-0.932041	0.001953	0.000446	1.4
236	-0.932041	0.001953	0.000435	2.5
237	-0.932042	0.001953	0.000450	1.9
238	-0.932042	0.001953	0.000451	1.5
239	-0.932042	0.001953	0.000441	1.5
240	-0.932043	0.001953	0.000465	1.4
241	-0.932043	0.000977	0.000446	1.4
242	-0.932044	0.000977	0.000426	1.3
243	-0.932044	0.000977	0.000421	1.4
244	-0.932044	0.000977	0.000429	1.2
245	-0.932044	0.000977	0.000445	1.9
246	-0.932044	0.000977	0.000433	2.3
247	-0.932045	0.000488	0.000474	1.5
248	-0.932045	0.000488	0.000406	1.7
249	-0.932045	0.000488	0.000452	1.9
250	-0.932045	0.000488	0.000462	2.1
251	-0.932045	0.000488	0.000430	1.8
252	-0.932045	0.000488	0.000421	1.9
253	-0.932045	0.000488	0.000445	2.0
254	-0.932045	0.000488	0.000447	2.7
255	-0.932045	0.000488	0.000472	2.0
256	-0.932045	0.000488	0.000450	1.8
257	-0.932046	0.000488	0.000429	2.0
258	-0.932046	0.000488	0.000458	1.8
259	-0.932046	0.000488	0.000434	1.8
260	-0.932046	0.000488	0.000459	1.7
261	-0.932046	0.000488	0.000452	2.0
262	-0.932046	0.000488	0.000434	2.7
263	-0.932046	0.000488	0.000448	2.2
264	-0.932046	0.000488	0.000446	2.1
265	-0.932046	0.000488	0.000471	1.9
266	-0.932046	0.000244	0.000449	1.9
267	-0.932047	0.000244	0.000391	1.9
268	-0.932047	0.000244	0.000438	2.3
269	-0.932047	0.000244	0.000434	2.3
270	-0.932047	0.000244	0.000424	2.5
271	-0.932047	0.000244	0.000456	1.7
272	-0.932047	0.000244	0.000446	1.9
273	-0.932047	0.000244	0.000454	1.9
274	-0.932047	0.000244	0.000455	1.9
275	-0.932047	0.000244	0.000447	1.6
276	-0.932047	0.000244	0.000423	1.7
277	-0.932047	0.000244	0.000444	1.5
278	-0.932047	0.000244	0.000446	2.9
279	-0.932047	0.000244	0.000469	1.7
280	-0.932047	0.000122	0.000453	1.4
281	-0.932047	0.000122	0.000398	1.6
282	-0.932047	0.000122	0.000468	1.6
283	-0.932047	0.000122	0.000406	1.6
284	-0.932047	0.000122	0.000437	1.6
285	-0.932047	0.000122	0.000438	1.5
286	-0.932047	0.000122	0.000442	1.5
287	-0.932047	0.000122	0.000450	1.9
