1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
46	-0.151331	10.363503	4.437651	0.002650	4.2
47	-0.167575	9.404282	4.577654	0.006288	3.7
48	-0.163744	8.447204	4.726435	0.006594	3.0
49	-0.173704	7.488007	4.885575	0.003823	3.0
50	-0.173499	6.528792	5.055808	0.006860	3.0
51	-0.168782	5.571819	5.237891	0.003912	4.0
52	-0.180258	4.616008	5.433333	0.004590	3.7
53	-0.151928	5.615903	5.229216	0.003381	3.1
54	-0.157478	4.659234	5.424180	0.003265	3.0
55	-0.153440	3.957722	5.576643	0.002584	3.1
56	-0.161804	4.339865	5.492543	0.004260	3.5
57	-0.150158	3.443000	5.694076	0.004490	3.9
58	-0.172161	2.484230	5.926543	0.003833	3.0
59	-0.172022	1.650266	6.144753	0.008514	3.0
60	-0.146804	0.691060	6.416482	0.011055	3.3
61	-0.177249	0.000000	6.627633	0.003416	3.6
62	-0.170947	0.999980	6.326383	0.005006	3.8
63	-0.164007	1.991324	6.053601	0.006627	3.9
64	-0.166888	2.991312	5.801279	0.006087	3.2
65	-0.165855	3.989941	5.569453	0.005300	4.0
66	-0.182503	4.989941	5.355160	0.005516	3.7
67	-0.162234	4.187902	5.525680	0.004346	3.0
68	-0.154267	5.187901	5.314679	0.005251	3.0
69	-0.173212	6.171059	5.122373	0.004342	2.9
70	-0.160605	5.259137	5.300262	0.004220	3.9
71	-0.169930	6.166630	5.123208	0.005273	3.9
72	-0.172167	5.313710	5.289269	0.006514	3.1
73	-0.155116	6.313356	5.095686	0.004533	3.0
74	-0.160428	5.354134	5.281156	0.002640	3.9
75	-0.176486	4.870314	5.379923	0.004592	3.3
76	-0.166483	3.922132	5.584606	0.006135	3.5
77	-0.143216	4.922130	5.369169	0.006597	3.1
78	-0.157188	3.963128	5.575435	0.006837	2.9
79	-0.159105	4.963128	5.360691	0.005405	4.2
80	-0.158526	4.003966	5.566329	0.003275	3.6
81	-0.188632	3.287239	5.730593	0.003953	3.1
82	-0.175375	2.333915	5.964721	0.006365	2.9
83	-0.167736	1.374694	6.220433	0.005369	2.9
84	-0.169241	2.371335	5.955171	0.007249	4.0
85	-0.186447	1.412113	6.210048	0.007196	3.9
86	-0.153256	2.412113	5.944799	0.004598	3.0
87	-0.162329	1.752280	6.117202	0.005304	3.0
88	-0.177576	0.793243	6.386397	0.003790	3.4
89	-0.154867	0.000000	6.627633	0.004687	3.2
90	-0.188876	0.000000	6.627633	0.006595	4.0
91	-0.179869	0.000000	6.627633	0.004767	3.0
92	-0.176350	0.000000	6.627633	0.003101	3.0
93	-0.177234	0.000000	6.627633	0.005771	3.3
94	-0.169738	0.000000	6.627633	0.004997	3.6
95	-0.168850	0.998475	6.326816	0.007464	4.3
96	-0.163446	1.998471	6.051719	0.006243	4.6
97	-0.171975	2.998303	5.799589	0.003528	3.9
98	-0.172010	2.039129	6.041040	0.003647	3.3
99	-0.154537	2.725383	5.866303	0.004745	3.5
100	-0.171021	3.192483	5.753039	0.002787	3.0
101	-0.173457	4.031717	5.560158	0.007030	2.9
102	-0.160892	3.093551	5.776662	0.005394	4.0
103	-0.167013	2.134546	6.016124	0.005264	3.8
104	-0.168282	1.175324	6.276359	0.004317	3.0
105	-0.154507	2.073878	6.031942	0.003570	3.0
106	-0.161979	1.114796	6.293537	0.006188	3.2
107	-0.170947	0.166384	6.575535	0.004221	4.5
108	-0.172010	0.653073	6.427739	0.004273	5.4
109	-0.166074	0.000000	6.627633	0.008130	4.0
110	-0.172241	0.000000	6.627633	0.005986	4.1
111	-0.173579	1.000000	6.326377	0.008098	3.2
112	-0.159819	0.040914	6.614746	0.004135	3.6
113	-0.170517	0.000000	6.627633	0.005276	3.0
114	-0.172265	0.954138	6.339593	0.003387	3.0
115	-0.171328	0.000000	6.627633	0.005490	4.1
116	-0.174810	0.999629	6.326484	0.004074	3.8
117	-0.164389	0.040417	6.614902	0.006801	3.1
118	-0.161405	0.000000	6.627633	0.007432	2.9
119	-0.166902	0.000000	6.627633	0.004101	2.9
120	-0.159881	0.000000	6.627633	0.005491	3.9
121	-0.156890	0.999996	6.326378	0.004138	4.1
122	-0.149761	0.040829	6.614772	0.004051	3.8
123	-0.173208	0.000000	6.627633	0.008055	3.0
124	-0.167508	0.000000	6.627633	0.002969	4.1
125	-0.151424	0.762891	6.395304	0.005999	3.7
126	-0.155958	1.762740	6.114391	0.006877	3.1
127	-0.162519	0.803904	6.383274	0.003083	3.0
128	-0.166343	0.000000	6.627633	0.005333	3.0
129	-0.175275	0.000000	6.627633	0.002568	4.2
130	-0.168887	0.000000	6.627633	0.005444	3.9
131	-0.170619	0.000000	6.627633	0.004847	3.0
132	-0.160558	0.000000	6.627633	0.005012	3.0
133	-0.173318	0.000000	6.627633	0.002880	3.3
134	-0.158617	0.600767	6.443303	0.004244	3.2
135	-0.166214	0.000000	6.627633	0.003853	3.8
136	-0.165000	0.999751	6.326449	0.009313	3.0
137	-0.157739	1.999681	6.051401	0.008699	2.9
138	-0.170534	1.040459	6.314764	0.006726	3.6
139	-0.178101	0.081238	6.602093	0.006090	3.2
140	-0.155242	1.081237	6.303102	0.005722	4.0
141	-0.171328	2.079571	6.030454	0.005070	3.0
142	-0.176312	1.122184	6.291436	0.004825	2.9
143	-0.179640	2.122184	6.019340	0.003493	4.0
144	-0.180127	1.172572	6.277138	0.005354	3.7
145	-0.162501	0.241534	6.552271	0.003948	3.0
146	-0.180209	0.000000	6.627633	0.008097	3.0
147	-0.158869	0.724002	6.406752	0.005359	3.2
148	-0.142308	0.000000	6.627633	0.004227	3.7
149	-0.186949	0.998990	6.326667	0.005967	4.2
150	-0.154061	0.070905	6.605331	0.003999	3.7
151	-0.156921	1.070901	6.306054	0.006480	3.2
152	-0.161718	2.029216	6.043640	0.006065	4.1
153	-0.177444	1.069995	6.306313	0.005101	3.7
154	-0.145722	0.110773	6.592856	0.004192	3.0
155	-0.188148	0.000000	6.627633	0.002317	3.0
156	-0.163565	0.615069	6.439040	0.005893	3.2
157	-0.175069	0.576293	6.450612	0.007210	4.0
158	-0.171077	1.557941	6.169902	0.005743	3.9
159	-0.166690	2.557901	5.908009	0.006931	3.0
160	-0.177054	1.708801	6.128914	0.004757	3.0
161	-0.170581	0.749714	6.399178	0.006788	3.2
162	-0.166256	0.000000	6.627633	0.006107	3.5
163	-0.160917	1.000000	6.326377	0.003964	3.8
164	-0.150797	2.000000	6.051317	0.005948	3.2
165	-0.174626	1.800102	6.104372	0.004670	3.0
166	-0.169239	0.861575	6.366435	0.002309	3.8
167	-0.173807	0.026933	6.619144	0.007728	3.3
168	-0.171112	0.000000	6.627633	0.006126	3.6
169	-0.161705	1.000000	6.326377	0.006713	3.0
170	-0.167384	0.040778	6.614788	0.007100	3.2
171	-0.186639	0.000000	6.627633	0.002421	4.0
172	-0.157713	0.000000	6.627633	0.005219	3.8
173	-0.179493	0.000000	6.627633	0.003037	3.2
174	-0.165696	0.999865	6.326416	0.003650	3.0
175	-0.149301	0.049553	6.612031	0.008576	3.1
176	-0.185431	0.000000	6.627633	0.006470	3.7
177	-0.166641	0.893710	6.357091	0.004879	4.0
178	-0.153606	1.893710	6.079412	0.004210	2.9
179	-0.155760	0.943044	6.342798	0.005564	3.1
180	-0.163908	0.000000	6.627633	0.004508	3.4
181	-0.165467	0.000000	6.627633	0.004409	3.6
182	-0.157249	0.936919	6.344569	0.003902	3.8
183	-0.155096	1.885282	6.081651	0.004474	4.5
184	-0.174710	0.927485	6.347299	0.005749	3.5
185	-0.170835	0.000000	6.627633	0.004892	3.5
186	-0.176879	0.000000	6.627633	0.003717	3.6
187	-0.162270	0.000000	6.627633	0.004551	3.0
188	-0.169987	0.991614	6.328789	0.003754	3.0
189	-0.162781	1.069686	6.306401	0.006637	4.2
190	-0.154255	0.127215	6.587726	0.005238	3.7
191	-0.165091	0.000000	6.627633	0.004707	3.0
192	-0.156063	0.000000	6.627633	0.004863	2.9
193	-0.163839	0.935045	6.345111	0.005535	3.2
194	-0.168997	1.769240	6.112646	0.005860	4.2
195	-0.176546	2.760788	5.857562	0.003887	4.0
196	-0.156875	1.801584	6.103975	0.004001	3.0
197	-0.170267	1.288780	6.244411	0.006072	3.0
198	-0.175903	1.652474	6.144154	0.004620	4.2
199	-0.168653	0.693252	6.415834	0.002853	3.6
200	-0.153614	1.692973	6.133189	0.006649	3.1
201	-0.175703	2.689778	5.875120	0.004686	3.0
202	-0.174157	3.687763	5.637623	0.002433	3.0
203	-0.149609	4.648497	5.426450	0.005867	4.1
204	-0.143654	5.646999	5.223113	0.004954	3.8
205	-0.163623	6.646999	5.034192	0.005290	3.0
206	-0.160156	7.646999	4.858460	0.005373	2.9
207	-0.149849	6.689068	5.026543	0.006823	3.3
208	-0.152891	7.688538	4.851425	0.002691	3.6
209	-0.169432	7.943492	4.808691	0.002871	4.1
210	-0.190674	7.013893	4.968260	0.005872	3.9
211	-0.170774	8.013874	4.797026	0.005647	3.1
212	-0.156935	9.013874	4.637199	0.006702	4.0
213	-0.178998	9.963103	4.495037	0.005553	3.7
214	-0.154500	9.173805	4.612620	0.003756	3.0
215	-0.168446	10.173730	4.464666	0.006658	3.0
216	-0.164302	11.173683	4.325905	0.008053	2.9
217	-0.163099	12.173514	4.195525	0.006533	4.1
218	-0.158796	13.173514	4.072753	0.006099	3.9
219	-0.155384	14.173414	3.956974	0.004306	3.0
220	-0.162926	13.222661	4.066905	0.005509	3.0
221	-0.180701	14.221489	3.951573	0.004498	3.3
222	-0.152379	13.262267	4.062203	0.005631	3.3
223	-0.150452	12.303902	4.179099	0.003921	4.0
224	-0.171987	11.577930	4.272226	0.005513	3.1
225	-0.156062	12.554779	4.147853	0.005015	3.0
226	-0.153284	13.453839	4.039616	0.002613	4.0
227	-0.166953	14.453794	3.925681	0.007011	3.8
228	-0.150665	13.494722	4.034829	0.005809	3.1
229	-0.180187	12.535511	4.150236	0.005081	2.9
230	-0.183657	13.468025	4.037954	0.006062	3.1
231	-0.172760	12.881767	4.107823	0.004291	4.0
232	-0.151369	12.274326	4.182813	0.003256	3.9
233	-0.154176	13.266782	4.061668	0.005730	3.0
234	-0.171487	12.594452	4.142955	0.005536	3.0
235	-0.179492	11.635284	4.264718	0.005542	3.1
236	-0.160272	10.678355	4.393546	0.003163	4.0
237	-0.169695	11.633252	4.264984	0.007241	4.0
238	-0.177358	10.744236	4.384427	0.006449	3.0
239	-0.172242	11.744236	4.250528	0.002688	3.0
240	-0.169831	12.725540	4.126851	0.007382	3.4
241	-0.170868	13.455448	4.039428	0.003334	3.6
242	-0.157358	12.496228	4.155104	0.005673	3.2
243	-0.160622	13.414874	4.044190	0.004974	4.0
244	-0.170458	12.455758	4.160130	0.005885	2.9
245	-0.171342	13.203527	4.069180	0.005927	3.8
246	-0.156875	12.244305	4.186591	0.003601	3.8
247	-0.170656	13.244292	4.064336	0.002557	3.0
248	-0.181334	12.309776	4.178362	0.005566	3.1
249	-0.168578	11.351746	4.302095	0.006389	2.9
250	-0.151103	10.392525	4.433549	0.003331	3.9
251	-0.167573	9.433310	4.573288	0.005449	3.9
252	-0.163842	10.433287	4.427800	0.005084	3.3
253	-0.175188	10.022159	4.486480	0.005206	2.9
254	-0.190000	11.022157	4.346375	0.009044	3.4
255	-0.187404	12.021337	4.214859	0.003971	3.3
256	-0.153160	13.021331	4.090971	0.006790	3.8
257	-0.168534	12.062389	4.209626	0.007090	3.0
258	-0.163807	13.062389	4.086040	0.007261	2.9
259	-0.156371	14.062389	3.969504	0.003446	3.7
260	-0.180159	15.062386	3.859431	0.004483	3.8
261	-0.167611	14.271690	3.945949	0.004283	3.2
262	-0.160241	15.264346	3.837937	0.005422	2.9
263	-0.165798	16.250471	3.736337	0.004525	3.0
264	-0.165097	17.250471	3.638656	0.004276	4.2
265	-0.163036	16.432903	3.718127	0.005277	3.8
266	-0.145991	16.356923	3.725689	0.002270	3.0
267	-0.176056	17.349998	3.629213	0.002972	3.0
268	-0.168297	18.169853	3.553250	0.004935	2.9
269	-0.173218	19.168666	3.464897	0.003584	3.7
270	-0.172173	20.168662	3.380734	0.003951	4.0
271	-0.178209	20.581337	3.347182	0.004800	3.8
272	-0.161374	21.580418	3.268646	0.003644	3.0
273	-0.169233	22.426939	3.204930	0.004976	4.0
274	-0.164204	21.469112	3.277212	0.004295	3.7
275	-0.165241	22.452193	3.203067	0.007364	3.1
276	-0.190991	21.492971	3.275372	0.003492	3.0
277	-0.180646	20.536770	3.350773	0.006997	2.9
278	-0.169011	19.577554	3.429982	0.006524	3.7
279	-0.170513	18.618333	3.513028	0.006833	3.8
280	-0.155114	19.618333	3.426539	0.002499	3.1
281	-0.176087	20.618330	3.344207	0.004892	2.9
282	-0.170227	19.875174	3.405008	0.003114	3.1
283	-0.168875	18.953075	3.483594	0.002906	3.7
284	-0.163126	18.001771	3.568563	0.006708	4.2
285	-0.180951	19.001493	3.479377	0.006494	3.0
286	-0.163964	20.001493	3.394518	0.003872	2.9
287	-0.172357	19.042271	3.475834	0.005228	3.5
288	-0.166051	20.042244	3.391147	0.007573	3.1
289	-0.169971	19.089519	3.471738	0.003545	4.1
290	-0.171281	20.044610	3.390952	0.007108	3.1
291	-0.168790	21.009505	3.313067	0.006265	3.0
292	-0.161970	22.009504	3.236036	0.004399	4.0
293	-0.159793	21.050283	3.309854	0.004620	4.0
294	-0.180642	20.840685	3.326434	0.004228	3.0
295	-0.195310	21.087014	3.306965	0.005151	3.0
296	-0.168507	20.128169	3.384062	0.002349	3.0
297	-0.159931	19.183162	3.463647	0.003736	3.6
298	-0.172698	19.458292	3.440093	0.006431	4.0
299	-0.170558	20.353579	3.365617	0.004416	3.3
300	-0.159129	19.394625	3.445515	0.007691	3.6
301	-0.159027	18.805693	3.496492	0.006602	4.0
302	-0.171407	17.846471	3.582830	0.004176	3.7
303	-0.174762	18.453005	3.527749	0.006051	3.1
304	-0.164129	19.435437	3.442038	0.004958	3.1
305	-0.161747	20.185670	3.379338	0.005405	2.9
306	-0.194577	21.087445	3.306931	0.003588	4.1
307	-0.158781	22.087431	3.230183	0.003639	3.7
308	-0.161141	21.429237	3.280292	0.008133	3.0
309	-0.167225	22.429236	3.204760	0.003492	2.9
310	-0.169298	23.429170	3.132633	0.006452	2.9
311	-0.158769	22.471742	3.201627	0.004128	4.1
312	-0.155937	21.517702	3.273467	0.004433	3.9
313	-0.173428	22.514379	3.198490	0.004062	3.1
314	-0.164204	23.514280	3.126644	0.004039	2.9
315	-0.168015	24.293761	3.072836	0.005599	3.4
316	-0.160577	23.981943	3.094137	0.003417	3.1
317	-0.172037	24.326426	3.070621	0.004470	4.0
318	-0.178713	23.367774	3.136968	0.003613	3.0
319	-0.157179	23.221515	3.147343	0.005296	3.1
320	-0.154133	23.900284	3.099764	0.006076	4.0
321	-0.159527	22.941063	3.167431	0.001794	3.6
322	-0.159242	21.995344	3.237102	0.006075	3.1
323	-0.157454	21.058134	3.309236	0.003948	3.0
324	-0.170033	20.098927	3.386470	0.008311	3.1
325	-0.178697	19.139705	3.467397	0.003828	3.6
326	-0.160832	19.956565	3.398241	0.006780	4.1
327	-0.174156	18.997362	3.479737	0.003482	3.6
328	-0.146465	18.038142	3.565239	0.006011	3.3
329	-0.163630	19.038138	3.476193	0.003571	3.9
330	-0.148704	18.416925	3.530978	0.005377	3.2
331	-0.161691	19.416923	3.443614	0.005805	3.5
332	-0.182532	20.416257	3.360523	0.006840	3.1
333	-0.152137	19.457824	3.440133	0.004642	2.9
334	-0.159019	20.179268	3.379863	0.005434	4.0
335	-0.155596	21.160989	3.301163	0.003659	3.7
336	-0.186003	20.209715	3.377366	0.004151	3.2
337	-0.174126	19.770925	3.413714	0.002367	3.0
338	-0.158736	19.167238	3.465020	0.003000	2.9
339	-0.170499	18.228306	3.547956	0.006277	3.9
340	-0.166960	17.398893	3.624591	0.003829	4.0
341	-0.166389	18.384349	3.533899	0.004884	3.0
342	-0.165608	17.568379	3.608663	0.006780	2.9
343	-0.162558	16.609918	3.700627	0.004897	3.5
344	-0.157974	15.650696	3.797480	0.005706	3.1
345	-0.163673	14.703211	3.898257	0.005889	4.0
346	-0.163324	15.310856	3.833022	0.006157	3.1
347	-0.165728	16.310856	3.730290	0.007244	3.0
348	-0.160494	15.364783	3.827337	0.003740	3.9
349	-0.171968	14.425241	3.928845	0.004916	3.6
350	-0.175843	15.420814	3.821449	0.003813	3.3
351	-0.177251	15.497906	3.813378	0.005964	2.9
352	-0.166330	16.497418	3.711730	0.003864	2.9
353	-0.174146	17.497302	3.615326	0.002638	4.4
354	-0.166625	16.662945	3.695417	0.004735	4.0
355	-0.176235	15.704083	3.791957	0.005636	3.0
356	-0.161747	15.200968	3.844657	0.009404	2.9
357	-0.162024	14.241819	3.949294	0.001937	3.2
358	-0.168973	13.393702	4.046680	0.005173	3.6
359	-0.174136	12.990910	4.094633	0.006559	4.0
360	-0.168115	12.031723	4.213534	0.003623	3.8
361	-0.169683	11.072502	4.339552	0.002693	3.0
362	-0.162734	10.165411	4.465858	0.004322	4.1
363	-0.169575	11.149902	4.329105	0.007517	3.8
364	-0.160862	12.121412	4.202124	0.003240	3.0
365	-0.155146	13.120807	4.079045	0.007302	2.9
366	-0.167399	14.120778	3.962905	0.004324	3.0
367	-0.171909	15.120778	3.853192	0.003116	3.9
368	-0.174111	15.549754	3.807968	0.003647	3.8
369	-0.188833	14.600170	3.909540	0.007025	3.0
370	-0.168835	14.571228	3.912721	0.005142	2.9
371	-0.174417	15.571228	3.805732	0.006447	3.4
372	-0.171230	14.612966	3.908135	0.006488	4.3
373	-0.179823	15.612102	3.801483	0.002720	4.1
374	-0.170159	16.500845	3.711391	0.005543	3.1
375	-0.173981	16.195494	3.741859	0.006958	3.3
376	-0.167986	15.248940	3.839569	0.004419	4.3
377	-0.167264	16.248903	3.736494	0.009409	4.7
378	-0.161756	17.247711	3.638918	0.008001	3.3
379	-0.150880	16.288489	3.732527	0.006664	3.6
380	-0.173218	17.288489	3.635043	0.003270	4.5
381	-0.153937	18.288176	3.542549	0.005340	5.0
382	-0.153295	19.003055	3.479242	0.005383	3.3
383	-0.169234	18.043909	3.564712	0.007991	3.2
384	-0.146195	17.084687	3.654495	0.008439	3.6
385	-0.175332	16.125877	3.748876	0.006570	4.1
386	-0.151460	17.125877	3.650547	0.006568	3.7
387	-0.167025	16.166655	3.744762	0.008930	3.2
388	-0.147690	17.166655	3.646646	0.009125	4.0
389	-0.163014	18.166655	3.553540	0.007628	3.7
390	-0.149754	17.207434	3.642754	0.006295	3.1
391	-0.165073	18.207434	3.549845	0.003405	3.0
392	-0.168836	17.248400	3.638853	0.005572	2.9
393	-0.166160	16.295596	3.731816	0.006446	4.0
394	-0.156743	16.192212	3.742189	0.007324	3.8
395	-0.150845	15.232990	3.841259	0.002786	3.0
396	-0.190129	16.227667	3.738625	0.008018	2.9
397	-0.185976	17.206260	3.642866	0.003330	3.0
398	-0.158322	18.205956	3.549978	0.003146	3.8
399	-0.154078	17.335665	3.630569	0.004795	3.9
400	-0.157998	18.243209	3.546608	0.004002	3.1
401	-0.162887	17.412974	3.623263	0.005889	2.9
402	-0.174809	16.454102	3.716023	0.007032	3.3
403	-0.164692	15.503013	3.812844	0.004166	3.1
404	-0.155297	14.544054	3.915712	0.007421	4.1
405	-0.165685	13.585104	4.024284	0.007098	2.9
406	-0.168956	14.585104	3.911195	0.004449	3.0
407	-0.178357	15.585104	3.804289	0.007085	3.9
408	-0.158803	14.625883	3.906718	0.005130	3.7
409	-0.162000	13.667048	4.014772	0.007252	3.3
410	-0.170918	13.089006	4.082850	0.005311	3.0
411	-0.150096	14.089006	3.966493	0.004243	2.9
412	-0.145338	13.225352	4.066585	0.005373	4.1
413	-0.157540	14.147429	3.959900	0.008431	3.9
414	-0.162165	13.188207	4.071003	0.002661	3.0
415	-0.172093	12.230196	4.188368	0.007344	3.0
416	-0.175722	11.506740	4.281583	0.003507	3.0
417	-0.190647	12.325907	4.176339	0.003279	3.6
418	-0.166460	11.960815	4.222599	0.007178	4.2
419	-0.161256	12.960627	4.098284	0.006294	3.8
420	-0.168119	13.960616	3.981060	0.006199	3.1
421	-0.154107	14.893921	3.877545	0.006821	4.2
422	-0.179811	15.839076	3.778062	0.004689	3.8
423	-0.150388	14.879866	3.879064	0.004388	3.0
424	-0.164024	13.938387	3.983592	0.005708	2.9
425	-0.179946	13.382609	4.047985	0.004985	2.9
426	-0.180989	14.382604	3.933580	0.008037	3.9
427	-0.171805	14.104909	3.964696	0.004084	3.9
428	-0.158655	15.104471	3.854932	0.003667	3.0
429	-0.170269	14.233712	3.950202	0.005791	3.1
430	-0.164151	15.232792	3.841280	0.005707	3.4
431	-0.156461	16.232792	3.738111	0.005330	3.2
432	-0.180038	15.279475	3.836337	0.004016	3.9
433	-0.181293	16.092258	3.752273	0.005774	2.9
434	-0.165786	15.252033	3.839241	0.004430	2.9
435	-0.167915	16.249191	3.736465	0.005109	4.3
436	-0.182590	15.451357	3.818247	0.005935	3.8
437	-0.155055	16.443103	3.717114	0.003829	3.1
438	-0.157275	15.511355	3.811973	0.006996	2.9
439	-0.165445	16.243825	3.737003	0.007264	3.2
440	-0.180040	17.243824	3.639288	0.004473	3.9
441	-0.164890	18.241859	3.546730	0.004237	3.8
442	-0.170510	18.476279	3.525669	0.006896	3.0
443	-0.184606	17.517090	3.613469	0.005383	3.2
444	-0.168391	18.516918	3.522043	0.004967	3.2
445	-0.159701	19.515144	3.435266	0.004137	3.5
446	-0.175309	20.358376	3.365226	0.004037	4.0
447	-0.167079	19.580253	3.429754	0.004392	3.8
448	-0.159179	19.177031	3.464176	0.006498	3.1
449	-0.159735	18.217809	3.548905	0.003909	4.0
450	-0.154713	17.258617	3.637881	0.006832	3.8
451	-0.166358	17.400242	3.624464	0.003068	3.0
452	-0.173300	16.446839	3.716743	0.007402	3.0
453	-0.148762	15.530291	3.809997	0.008171	2.9
454	-0.157311	16.530291	3.708479	0.004635	3.9
455	-0.163282	15.607105	3.802002	0.004815	4.0
456	-0.167969	16.605134	3.701098	0.003328	3.0
457	-0.172859	17.412445	3.623313	0.004395	3.0
458	-0.163281	16.479228	3.713532	0.002978	3.4
459	-0.182806	17.418885	3.622705	0.003385	3.2
460	-0.175486	16.727924	3.689053	0.004039	4.0
461	-0.154467	17.592491	3.606409	0.003273	3.0
462	-0.158213	18.589685	3.515570	0.005124	3.0
463	-0.164974	17.632971	3.602630	0.003421	3.6
464	-0.166854	18.630298	3.511967	0.004035	3.5
465	-0.153686	19.027537	3.477114	0.005003	3.2
466	-0.157270	18.068332	3.562484	0.004586	3.0
467	-0.172198	19.064944	3.473867	0.005185	2.9
468	-0.160574	18.105745	3.559075	0.005046	3.7
469	-0.150918	19.104989	3.470398	0.004956	3.7
470	-0.182747	20.033002	3.391911	0.005362	3.1
471	-0.180475	19.073811	3.473099	0.006523	2.9
472	-0.161789	20.070874	3.388783	0.004406	3.0
473	-0.173328	19.119019	3.469185	0.005039	3.9
474	-0.169343	19.447035	3.441051	0.006331	3.9
475	-0.172352	20.446977	3.358032	0.005834	3.2
476	-0.160055	19.605002	3.427664	0.005406	2.9
477	-0.164531	20.605002	3.345278	0.007579	2.9
478	-0.173372	21.513490	3.273791	0.005597	3.6
479	-0.178715	22.513490	3.198555	0.002747	3.8
480	-0.172530	23.506227	3.127210	0.003540	3.8
481	-0.154272	24.498998	3.058975	0.006126	3.0
482	-0.176431	23.554737	3.123805	0.006004	3.6
483	-0.171730	24.554737	3.055232	0.004988	3.6
484	-0.157831	23.595558	3.120945	0.006114	3.1
485	-0.162427	24.595558	3.052497	0.003679	3.0
486	-0.159749	25.256214	3.008899	0.006417	2.9
487	-0.188903	26.255752	2.945256	0.004047	4.0
488	-0.156383	25.296539	3.006279	0.002557	3.6
489	-0.173261	25.577708	2.988131	0.005390	3.1
490	-0.176626	26.553840	2.926794	0.004274	3.0
491	-0.164951	25.744372	2.977477	0.007091	2.9
492	-0.161219	26.586479	2.924787	0.002460	4.0
493	-0.172458	27.486116	2.870519	0.003210	4.0
494	-0.175039	28.383556	2.818353	0.004933	3.0
495	-0.173069	28.614806	2.805217	0.004302	3.0
496	-0.166761	28.690191	2.800961	0.005733	3.1
497	-0.170657	29.678582	2.746334	0.005604	3.5
498	-0.168018	28.719361	2.799318	0.007361	4.0
499	-0.169151	27.760141	2.854387	0.005551	3.0
