1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
48	-0.101026	6.970274	3.620511	0.005047	3.4
49	-0.097387	6.197064	3.723441	0.009874	3.4
50	-0.110017	5.233292	3.860235	0.009133	4.0
51	-0.084136	6.233292	3.718488	0.006683	3.1
52	-0.100689	7.187950	3.592552	0.007269	3.1
53	-0.096812	8.178363	3.470608	0.010428	4.2
54	-0.098378	7.213388	3.589313	0.011106	3.8
55	-0.089462	7.624723	3.537735	0.012150	3.0
56	-0.094343	6.659747	3.661157	0.006154	3.0
57	-0.103320	5.694777	3.793501	0.006434	3.2
58	-0.099837	6.691614	3.656944	0.005138	4.0
59	-0.098883	5.735661	3.787700	0.003759	3.9
60	-0.101394	4.815828	3.922658	0.008439	3.1
61	-0.088299	3.851473	4.074876	0.009868	3.2
62	-0.084759	4.851027	3.917317	0.006177	3.4
63	-0.101561	5.850410	3.771513	0.009092	3.6
64	-0.093382	6.850410	3.636093	0.005425	3.5
65	-0.096270	7.850285	3.510075	0.007279	4.2
66	-0.107962	8.850285	3.392486	0.008931	3.1
67	-0.112804	7.916461	3.502042	0.015477	4.1
68	-0.107866	8.916461	3.384982	0.004115	3.9
69	-0.102144	7.951485	3.497806	0.010485	3.2
70	-0.097933	6.986556	3.618404	0.006463	2.9
71	-0.084731	6.021580	3.747622	0.012648	3.8
72	-0.104537	5.056604	3.886411	0.003651	3.5
73	-0.092317	6.056604	3.742771	0.003740	3.5
74	-0.110028	5.510939	3.819807	0.008027	3.1
75	-0.099160	4.548873	3.963645	0.007149	2.9
76	-0.098570	3.583903	4.119227	0.006305	4.1
77	-0.109017	4.583903	3.958218	0.007529	3.8
78	-0.096839	5.583902	3.809323	0.005638	3.1
79	-0.103507	4.618986	3.952798	0.012582	3.3
80	-0.088006	3.654010	4.107513	0.008532	3.1
81	-0.091935	4.654010	3.947401	0.003519	4.0
82	-0.106017	3.703893	4.099219	0.007590	4.0
83	-0.110919	2.739314	4.265779	0.004582	3.0
84	-0.088507	3.739311	4.093351	0.010939	3.0
85	-0.101676	2.774335	4.259496	0.009615	4.1
86	-0.091923	3.774335	4.087564	0.008911	3.8
87	-0.104959	2.809358	4.253230	0.004917	3.2
88	-0.098360	1.845650	4.432646	0.008946	2.9
89	-0.103713	2.845648	4.246757	0.004451	2.9
90	-0.098121	1.880673	4.425861	0.008265	4.4
91	-0.106205	2.880350	4.240586	0.009971	4.0
92	-0.107788	2.001257	4.402658	0.009454	3.2
93	-0.105301	3.001257	4.219224	0.007441	3.0
94	-0.091883	2.036281	4.395964	0.004510	3.4
95	-0.099872	1.071449	4.588130	0.009435	3.5
96	-0.109050	0.291611	4.756177	0.013469	3.9
97	-0.120326	1.291611	4.542815	0.007301	4.1
98	-0.106882	2.291611	4.347774	0.005984	3.3
99	-0.096820	3.291609	4.168792	0.010171	4.3
100	-0.093976	4.287941	4.004544	0.005798	4.4
101	-0.099714	4.859459	3.916040	0.009295	3.2
102	-0.089046	3.894483	4.067836	0.011893	3.1
103	-0.097065	4.894278	3.910774	0.009191	4.1
104	-0.098129	3.929302	4.062154	0.006364	3.7
105	-0.101403	4.781219	3.927924	0.012454	3.2
106	-0.105670	5.781219	3.781257	0.009934	3.1
107	-0.085242	4.816243	3.922595	0.006246	3.2
108	-0.096216	5.816242	3.776319	0.009881	3.9
109	-0.097158	4.851288	3.917278	0.009866	4.2
110	-0.107419	5.851288	3.771390	0.007898	3.0
111	-0.099519	6.851288	3.635978	0.008676	3.1
112	-0.092022	7.849671	3.510150	0.007090	3.9
113	-0.118029	8.849671	3.392556	0.009270	4.6
114	-0.098798	9.835659	3.284077	0.007161	4.3
115	-0.089802	8.870682	3.390169	0.009928	3.6
116	-0.093557	7.905706	3.503345	0.007121	4.4
117	-0.112172	6.940730	3.624339	0.005766	4.0
118	-0.099903	5.976146	3.753934	0.007321	3.0
119	-0.091547	5.533410	3.816572	0.008823	3.1
120	-0.094979	6.533410	3.677956	0.010010	3.5
121	-0.111922	7.533410	3.549056	0.012920	3.5
122	-0.100704	8.533408	3.428885	0.006855	3.8
123	-0.096606	7.569210	3.544609	0.009828	3.9
124	-0.092263	8.569210	3.424734	0.008287	3.1
125	-0.103231	9.504805	3.319696	0.005101	4.1
126	-0.108242	10.367178	3.228428	0.009268	4.0
127	-0.102092	9.402292	3.330889	0.012379	3.1
128	-0.098022	8.437316	3.440078	0.007064	2.9
129	-0.099924	9.437025	3.327088	0.002759	4.2
130	-0.099482	8.886975	3.388321	0.009688	3.3
131	-0.092573	7.922237	3.501343	0.005050	3.5
132	-0.091156	8.922237	3.384328	0.006716	2.9
133	-0.087185	8.019533	3.489604	0.006827	3.4
134	-0.099779	9.019533	3.373359	0.009284	3.7
135	-0.091697	10.013727	3.265221	0.001743	3.8
136	-0.098858	9.056230	3.369241	0.005229	3.1
137	-0.106779	9.870744	3.280344	0.006245	3.1
138	-0.105285	10.365191	3.228632	0.008316	2.9
139	-0.098408	9.410947	3.329941	0.006390	3.6
140	-0.106783	10.410946	3.223929	0.005010	4.3
141	-0.104383	11.354351	3.129924	0.007858	3.2
142	-0.100090	12.348153	3.036650	0.003514	3.2
143	-0.109753	11.384450	3.127015	0.007968	3.7
144	-0.110586	11.895744	3.078413	0.007839	3.6
145	-0.085870	12.766155	2.999058	0.007182	3.3
146	-0.098221	13.766153	2.912795	0.007955	3.3
147	-0.091168	14.619027	2.843050	0.005190	3.2
148	-0.088964	15.619027	2.765411	0.004775	3.8
149	-0.108328	14.656784	2.840039	0.008671	4.2
150	-0.105127	15.656715	2.762568	0.007991	4.0
151	-0.091391	14.692116	2.837228	0.012934	3.2
152	-0.097825	15.691602	2.759941	0.004024	4.5
153	-0.097229	14.726630	2.834487	0.007224	4.5
154	-0.089043	15.694773	2.759703	0.008770	3.4
155	-0.093548	16.694773	2.686491	0.005682	2.9
156	-0.102825	17.664379	2.619121	0.003130	4.1
157	-0.099074	16.702101	2.685969	0.011083	3.8
158	-0.092034	15.737131	2.756521	0.004028	3.3
159	-0.102889	14.772180	2.830878	0.006719	3.0
160	-0.106677	13.919645	2.899991	0.007845	3.0
161	-0.097478	14.918300	2.819362	0.007899	4.3
162	-0.097787	13.953324	2.897197	0.010011	4.0
163	-0.084362	14.953324	2.816615	0.009125	3.1
164	-0.096445	13.988370	2.894295	0.012300	3.0
165	-0.103960	14.966875	2.815554	0.010978	3.5
166	-0.100782	15.966875	2.739390	0.003111	3.3
167	-0.101003	16.966870	2.667238	0.003880	4.1
168	-0.095838	17.872150	2.605121	0.005544	3.1
169	-0.100717	18.870886	2.539865	0.004790	3.0
170	-0.100162	17.910506	2.602553	0.003831	4.1
171	-0.095944	18.399265	2.570268	0.009079	4.3
172	-0.092641	19.398730	2.506680	0.008483	3.1
173	-0.101577	20.393277	2.446452	0.011179	3.1
174	-0.102554	19.428301	2.504846	0.009930	3.4
175	-0.105765	20.428287	2.444385	0.006126	3.4
176	-0.103162	21.428287	2.386773	0.006147	4.1
177	-0.103184	20.463412	2.442314	0.007745	3.2
178	-0.092267	19.498436	2.500508	0.007690	3.0
179	-0.093741	20.498436	2.440253	0.007507	3.5
180	-0.094781	21.494431	2.383058	0.002518	4.2
181	-0.103956	20.904808	2.416588	0.008380	3.1
182	-0.092232	21.680174	2.372687	0.007578	3.9
183	-0.100224	20.715842	2.427535	0.010177	3.2
184	-0.100484	21.713739	2.370822	0.006399	3.9
185	-0.100367	20.748763	2.425621	0.007445	4.3
186	-0.092020	20.754129	2.425309	0.007501	3.1
187	-0.092549	21.754067	2.368586	0.004174	3.1
188	-0.107403	22.754046	2.314453	0.011957	4.2
189	-0.103861	23.754045	2.262738	0.008676	3.8
190	-0.099097	22.789069	2.312602	0.006105	3.1
191	-0.102857	22.731837	2.315628	0.004698	3.2
192	-0.102726	23.661403	2.267431	0.009510	3.1
193	-0.088230	24.661361	2.217776	0.004757	3.7
194	-0.093740	25.658353	2.170387	0.013614	4.1
195	-0.101733	26.658351	2.124846	0.009540	3.1
196	-0.097821	25.693375	2.168759	0.008321	3.1
197	-0.095514	24.728428	2.214523	0.005070	4.0
198	-0.088551	23.773377	2.261761	0.002927	3.9
199	-0.095338	22.994636	2.301796	0.005799	3.2
200	-0.096128	22.157322	2.346454	0.007043	3.1
201	-0.101983	23.155810	2.293394	0.005909	3.1
202	-0.119273	24.153835	2.242704	0.006371	3.9
203	-0.100151	23.372861	2.282176	0.010799	3.9
204	-0.105209	22.407885	2.332910	0.012537	3.1
205	-0.091914	21.442910	2.385950	0.005939	2.9
206	-0.095638	21.069691	2.407117	0.003539	3.5
207	-0.099455	22.025272	2.353656	0.006615	3.6
208	-0.108357	22.146573	2.347039	0.008023	3.6
209	-0.102922	23.145885	2.293910	0.009074	4.1
210	-0.090884	24.143042	2.243240	0.009817	3.2
211	-0.102085	23.178066	2.292239	0.007128	4.1
212	-0.095769	22.213089	2.343426	0.005596	4.0
213	-0.093547	21.250793	2.396799	0.004814	3.2
214	-0.090818	20.853084	2.419575	0.006286	3.2
215	-0.106801	20.182595	2.458968	0.010209	3.9
216	-0.108042	21.181726	2.400724	0.008629	3.5
217	-0.102744	22.181726	2.345128	0.005732	3.2
218	-0.096767	21.216750	2.398732	0.009871	3.0
219	-0.092853	20.251970	2.454832	0.006244	3.0
220	-0.090087	20.910138	2.416281	0.008066	4.0
221	-0.093701	19.945163	2.473227	0.008913	4.0
222	-0.107033	18.980219	2.532919	0.008006	3.2
223	-0.100018	18.015242	2.595567	0.005792	3.4
224	-0.100142	19.015230	2.530703	0.003375	3.4
225	-0.099321	20.011885	2.469203	0.010236	3.1
226	-0.101551	20.996269	2.411325	0.010239	4.2
227	-0.095624	21.996269	2.355243	0.007177	3.3
228	-0.100404	21.031295	2.409316	0.009818	3.1
229	-0.104201	20.444939	2.443403	0.009517	4.0
230	-0.091712	19.479963	2.501649	0.006721	3.8
231	-0.102642	20.479963	2.441339	0.010095	3.2
232	-0.095044	21.472364	2.384296	0.004801	3.0
233	-0.111500	20.509143	2.439623	0.007585	3.0
234	-0.108033	19.544558	2.497664	0.007358	4.1
235	-0.092746	20.544523	2.437546	0.008852	4.1
236	-0.102557	19.579547	2.495510	0.005710	3.3
237	-0.097832	18.614782	2.556285	0.008885	3.0
238	-0.108724	17.649824	2.620107	0.010611	3.4
239	-0.104578	18.649824	2.554026	0.006959	3.4
240	-0.098340	17.684848	2.617735	0.005832	3.7
241	-0.099815	18.642465	2.554500	0.005498	4.1
242	-0.099303	19.642464	2.491647	0.008104	3.0
243	-0.092502	20.642375	2.431818	0.007924	3.9
244	-0.083391	19.677401	2.489507	0.006900	4.1
245	-0.105601	20.675246	2.429900	0.008842	3.2
246	-0.093328	19.710270	2.487497	0.007097	3.2
247	-0.120198	18.745294	2.547891	0.013295	3.7
248	-0.097761	17.780318	2.611290	0.009032	3.7
249	-0.100483	16.815458	2.677917	0.008592	3.1
250	-0.099205	17.815452	2.608927	0.005670	3.1
251	-0.113932	18.638526	2.554754	0.006949	3.0
252	-0.110613	19.635994	2.492044	0.007672	3.8
253	-0.112122	20.635980	2.432191	0.011324	3.7
254	-0.101251	19.671004	2.489899	0.006294	3.1
255	-0.109520	18.706028	2.550411	0.007033	3.2
256	-0.099295	19.706027	2.487756	0.009390	3.3
257	-0.090794	20.706027	2.428106	0.001561	3.8
258	-0.098375	19.760622	2.484424	0.009436	4.1
259	-0.098558	18.896926	2.538207	0.009524	3.1
260	-0.088226	17.931950	2.601120	0.002429	3.1
261	-0.096691	18.917009	2.536930	0.004448	3.9
262	-0.095427	17.988630	2.597339	0.005507	3.9
263	-0.088667	18.923519	2.536517	0.008424	3.3
264	-0.107199	19.699929	2.488129	0.007279	3.1
265	-0.104274	20.699929	2.428462	0.010185	3.0
266	-0.095050	19.735397	2.485963	0.004470	3.7
267	-0.104788	18.987402	2.532464	0.005369	4.1
268	-0.085924	19.086263	2.526219	0.005767	3.6
269	-0.098398	18.122244	2.588468	0.010425	3.3
270	-0.112341	19.122244	2.523953	0.010257	4.1
271	-0.098347	18.157268	2.586153	0.009204	3.9
272	-0.104065	17.213153	2.650048	0.009747	3.0
273	-0.095621	16.248177	2.718701	0.012225	3.1
274	-0.111188	17.248177	2.647621	0.012038	3.1
275	-0.112140	16.283201	2.716147	0.010733	4.0
276	-0.092516	17.283193	2.645199	0.010078	4.4
277	-0.100671	16.318217	2.713599	0.011352	3.1
278	-0.106699	15.353241	2.785630	0.011126	3.1
279	-0.095692	16.353241	2.711055	0.009583	4.0
280	-0.116287	15.388265	2.782949	0.005759	3.7
281	-0.096762	16.388265	2.708515	0.006320	3.2
282	-0.095616	16.440240	2.704755	0.008535	3.1
283	-0.094625	17.440229	2.634393	0.015740	3.0
284	-0.100899	18.440229	2.567598	0.006290	3.9
285	-0.093962	19.440229	2.504107	0.006798	3.9
286	-0.098925	20.209075	2.457388	0.003993	3.1
287	-0.102251	21.179538	2.400848	0.011108	3.2
288	-0.108539	22.072333	2.351084	0.011161	3.1
289	-0.092590	21.107358	2.404964	0.005214	3.5
290	-0.095606	22.087532	2.350255	0.007852	4.2
291	-0.107581	23.086497	2.297000	0.005980	3.1
292	-0.088920	24.084820	2.246137	0.005380	3.0
293	-0.118732	24.708736	2.215477	0.006062	4.2
294	-0.096242	23.780208	2.261416	0.018036	3.8
295	-0.103032	22.815232	2.311221	0.010270	3.1
296	-0.097194	23.815232	2.259648	0.017859	3.1
297	-0.096990	22.850660	2.309353	0.011353	3.0
298	-0.100892	21.888412	2.361166	0.009926	3.8
299	-0.101588	20.923436	2.415515	0.011057	4.1
300	-0.095017	19.958466	2.472423	0.010206	3.6
301	-0.088499	20.958466	2.413498	0.005726	3.2
302	-0.094934	20.460294	2.442498	0.006273	4.0
303	-0.110225	21.456646	2.385178	0.008432	3.9
304	-0.108504	21.343543	2.391549	0.006379	3.2
305	-0.094517	20.565364	2.436324	0.006093	3.0
306	-0.101354	19.938392	2.473636	0.007171	3.0
307	-0.093834	19.696437	2.488342	0.005302	4.0
308	-0.098058	18.731471	2.548777	0.009031	3.9
309	-0.094570	19.731470	2.486202	0.010066	3.1
310	-0.102222	19.186714	2.519904	0.009858	3.2
311	-0.094206	18.221881	2.581892	0.007132	3.5
312	-0.095402	19.211488	2.518352	0.004654	3.1
313	-0.104466	18.278129	2.578195	0.006899	4.1
314	-0.106215	17.364661	2.639582	0.012585	3.0
315	-0.090215	16.404467	2.707342	0.005439	3.0
316	-0.108208	15.439491	2.779036	0.006637	4.0
317	-0.099138	14.517919	2.851143	0.008046	3.8
318	-0.103808	15.517213	2.773122	0.007434	3.1
319	-0.097862	14.552351	2.848382	0.006455	3.0
320	-0.086458	13.592574	2.927411	0.005476	3.1
321	-0.090860	14.592574	2.845163	0.008183	3.9
322	-0.102390	13.627677	2.924443	0.002391	3.9
323	-0.094395	14.623608	2.842684	0.005387	3.4
324	-0.104568	15.462954	2.777248	0.008749	3.2
325	-0.093481	16.456928	2.703550	0.008108	3.4
326	-0.106553	17.456928	2.633249	0.009713	3.5
327	-0.100143	18.437994	2.567744	0.008925	3.7
328	-0.094103	19.437994	2.504246	0.005627	4.0
329	-0.082540	18.473028	2.565465	0.006732	3.0
330	-0.099165	19.471124	2.502196	0.007666	4.0
331	-0.094626	20.470722	2.441883	0.010276	3.9
332	-0.106608	21.470722	2.384388	0.007374	3.1
333	-0.095841	22.470591	2.329544	0.005904	3.2
334	-0.102621	23.466676	2.277361	0.004696	3.3
335	-0.090856	22.960689	2.303573	0.007715	3.3
336	-0.098301	21.995713	2.355274	0.010973	4.0
337	-0.097246	21.030737	2.409348	0.001985	2.9
338	-0.097053	21.904400	2.360286	0.009583	2.9
339	-0.101653	20.957712	2.413541	0.005824	4.1
340	-0.091533	19.992736	2.470357	0.007812	3.9
341	-0.099259	19.027799	2.529909	0.008009	3.2
342	-0.094383	18.062823	2.592405	0.010578	3.0
343	-0.087778	19.062428	2.527722	0.004740	3.0
344	-0.094884	20.062428	2.466164	0.007205	4.0
345	-0.097160	21.062387	2.407535	0.006743	4.1
346	-0.109368	20.097567	2.464055	0.008014	3.2
347	-0.096932	20.785276	2.423501	0.006969	2.9
348	-0.098589	19.820300	2.480792	0.007961	3.5
349	-0.095923	18.942798	2.535292	0.009510	3.1
350	-0.101738	19.942798	2.473370	0.006352	4.1
351	-0.086047	20.101876	2.463797	0.005572	3.1
352	-0.094509	20.069568	2.465735	0.007054	3.1
353	-0.084366	19.107130	2.524904	0.003971	4.1
354	-0.099660	18.161500	2.585873	0.007427	3.8
355	-0.097488	17.196620	2.651195	0.007334	3.1
356	-0.105099	18.196542	2.583561	0.009850	3.0
357	-0.102000	19.196533	2.519289	0.005615	2.9
358	-0.090709	20.196533	2.458136	0.006896	3.7
359	-0.098568	19.231622	2.517091	0.007243	4.0
360	-0.091304	20.230555	2.456107	0.010809	3.5
361	-0.098804	21.221865	2.398441	0.010730	3.7
362	-0.113031	22.221865	2.342950	0.007307	4.1
363	-0.091141	21.256890	2.396453	0.007360	3.9
364	-0.100807	22.256887	2.341053	0.007321	3.1
365	-0.089765	23.255508	2.288228	0.007026	3.1
366	-0.096822	24.255507	2.237665	0.005912	3.1
367	-0.104626	25.255447	2.189292	0.008025	3.8
368	-0.092902	26.190145	2.145928	0.008847	4.1
369	-0.094587	25.225193	2.190725	0.010444	3.0
370	-0.093253	26.225193	2.144336	0.008831	3.1
371	-0.088127	25.260217	2.189066	0.008278	4.3
372	-0.099798	24.295241	2.235702	0.012718	4.0
373	-0.102243	25.295240	2.187410	0.013232	3.1
374	-0.111351	26.295240	2.141160	0.011756	3.1
375	-0.097401	25.330264	2.185756	0.012600	3.1
376	-0.105143	24.365288	2.232250	0.010160	4.1
377	-0.100466	25.365288	2.184105	0.010900	4.0
378	-0.092738	26.365287	2.137993	0.006621	3.2
379	-0.092014	25.586237	2.173747	0.004863	3.1
380	-0.093413	26.586236	2.128066	0.008837	4.0
381	-0.100070	25.621574	2.172099	0.009865	3.7
382	-0.095616	24.907528	2.205884	0.005555	3.2
383	-0.096753	25.907528	2.158858	0.006051	3.3
384	-0.102464	26.796737	2.118694	0.009745	3.1
385	-0.089743	27.796673	2.075278	0.007265	3.7
386	-0.095844	28.109771	2.062047	0.009938	4.1
387	-0.107879	28.878639	2.030261	0.006018	3.4
388	-0.096162	27.940017	2.069200	0.007714	3.5
389	-0.097951	28.773425	2.034553	0.005983	4.1
390	-0.086692	27.808449	2.074778	0.008897	3.8
391	-0.095210	27.848153	2.073091	0.010530	3.2
392	-0.096090	28.509169	2.045412	0.004996	3.0
393	-0.100058	29.509169	2.004917	0.007755	3.0
394	-0.088230	30.426567	1.969151	0.007642	3.9
395	-0.113133	29.461591	2.006807	0.006062	4.0
396	-0.089191	28.496865	2.045921	0.007048	3.2
397	-0.104520	27.660282	2.081095	0.010495	3.0
398	-0.098367	28.656709	2.039335	0.007278	3.8
399	-0.105127	29.656709	1.999077	0.003650	3.5
400	-0.089320	28.691836	2.037894	0.006579	3.6
401	-0.097344	29.690567	1.997742	0.010913	3.1
402	-0.104502	30.690280	1.959105	0.011487	3.0
403	-0.104309	31.689838	1.921939	0.007091	4.1
404	-0.088354	32.689838	1.886142	0.005608	4.0
405	-0.104560	31.725164	1.920652	0.006860	3.1
406	-0.105536	32.725162	1.884902	0.012595	3.1
407	-0.110480	31.760187	1.919377	0.010277	3.2
408	-0.096261	30.795211	1.955136	0.006348	3.6
409	-0.094421	29.830236	1.992253	0.008498	4.2
410	-0.106754	29.330951	2.012016	0.014691	3.2
411	-0.092404	30.329924	1.972858	0.011407	2.9
412	-0.095490	29.364947	2.010658	0.006482	4.1
413	-0.093353	28.399971	2.049934	0.007594	3.8
414	-0.098939	29.399971	2.009261	0.006170	3.0
415	-0.098006	28.457702	2.047541	0.010046	3.2
416	-0.099658	27.492725	2.088286	0.007030	3.1
417	-0.106468	26.663017	2.124638	0.014250	3.7
418	-0.089585	25.720804	2.167486	0.010330	4.1
419	-0.098349	24.755827	2.213197	0.007778	3.6
420	-0.105597	25.755827	2.165862	0.007639	3.3
421	-0.103286	24.791588	2.211469	0.005535	4.1
422	-0.093812	25.790667	2.164249	0.004962	3.7
423	-0.085016	26.787573	2.119101	0.009775	3.1
424	-0.101527	25.822710	2.162768	0.007340	3.1
425	-0.103420	26.822710	2.117544	0.010513	3.0
426	-0.108877	27.822710	2.074171	0.007714	4.0
427	-0.100488	26.974859	2.110828	0.010217	3.9
428	-0.105351	26.009883	2.154157	0.005638	2.9
429	-0.093467	25.095515	2.196888	0.007250	3.1
430	-0.094739	24.130601	2.243858	0.010344	3.5
431	-0.097746	23.185205	2.291868	0.009915	3.4
432	-0.083003	24.185205	2.241147	0.003377	4.0
433	-0.093325	23.220396	2.290044	0.003816	3.3
434	-0.103511	23.984692	2.251136	0.013540	3.0
435	-0.096876	24.973060	2.202739	0.010264	4.0
436	-0.102153	24.008083	2.249966	0.006086	3.8
437	-0.101540	25.008082	2.201063	0.004042	3.1
438	-0.097149	24.064369	2.247156	0.004415	3.0
439	-0.102534	24.114124	2.244678	0.005990	3.2
440	-0.085738	23.166981	2.292814	0.006917	4.0
441	-0.087802	22.202032	2.344026	0.005435	4.5
442	-0.097189	21.261095	2.396215	0.015846	3.0
443	-0.097170	20.997773	2.411239	0.005594	3.1
444	-0.089265	21.997773	2.355161	0.005680	3.5
445	-0.110222	21.032978	2.409220	0.008205	3.3
446	-0.094095	20.068002	2.465829	0.006316	3.9
447	-0.090933	19.103077	2.525160	0.004355	4.2
448	-0.100269	20.062254	2.466174	0.005643	3.5
449	-0.091567	20.375960	2.447476	0.007149	3.3
450	-0.107450	19.490630	2.500990	0.007384	4.2
451	-0.095025	18.525714	2.562045	0.006046	3.2
452	-0.094279	17.560860	2.626152	0.007669	3.2
453	-0.106621	16.595906	2.693556	0.005531	4.0
454	-0.086483	17.464553	2.632727	0.008136	3.8
455	-0.105461	16.538277	2.697691	0.009056	3.1
456	-0.097033	15.573301	2.768869	0.005859	3.1
457	-0.110947	14.608340	2.843903	0.007513	3.1
458	-0.095173	14.297383	2.868957	0.007204	3.9
459	-0.092685	15.297382	2.789917	0.010809	3.9
460	-0.103626	14.332407	2.866113	0.011906	3.2
461	-0.104559	13.367430	2.946588	0.007806	3.1
462	-0.085776	14.367430	2.863275	0.008411	3.4
463	-0.094645	15.367430	2.784543	0.007223	3.3
464	-0.095137	16.367399	2.710027	0.003542	4.0
465	-0.096035	17.173916	2.652771	0.010690	3.0
466	-0.083356	18.173909	2.585054	0.007494	3.2
467	-0.092265	19.173909	2.520707	0.005194	4.0
468	-0.088205	18.209292	2.582721	0.006040	4.2
469	-0.110260	19.162856	2.521401	0.010628	3.2
470	-0.090098	20.162839	2.460148	0.010918	3.1
471	-0.085364	21.162839	2.401799	0.010601	3.4
472	-0.099109	22.162839	2.346154	0.004424	3.9
473	-0.098295	23.017675	2.300591	0.009832	3.9
474	-0.104737	24.013693	2.249686	0.007408	3.2
475	-0.108869	25.013693	2.200794	0.006451	3.2
476	-0.098729	25.970756	2.155952	0.010875	3.7
477	-0.092744	26.970756	2.111008	0.008719	4.2
478	-0.089269	26.063068	2.151723	0.009056	3.5
479	-0.094177	27.063068	2.106954	0.010758	3.3
480	-0.098915	28.063066	2.064010	0.010467	3.9
481	-0.099813	29.061830	2.022832	0.008418	4.1
482	-0.104067	30.061830	1.983217	0.008843	3.2
483	-0.097917	31.061830	1.945123	0.009676	3.1
484	-0.092205	32.061830	1.908465	0.004573	2.9
485	-0.105869	32.423281	1.895553	0.010294	3.9
486	-0.106042	33.423280	1.860723	0.009414	3.9
487	-0.097442	34.423280	1.827150	0.005387	3.1
488	-0.096437	35.423280	1.794768	0.010458	3.1
489	-0.078962	34.458362	1.825995	0.004978	3.2
490	-0.085669	33.493386	1.858330	0.004230	3.7
491	-0.105380	33.660910	1.852634	0.007902	4.1
492	-0.102906	32.696088	1.885923	0.006834	3.1
493	-0.102197	31.779272	1.918683	0.011684	3.0
494	-0.099256	32.779272	1.883006	0.012162	4.0
495	-0.092783	31.814296	1.917410	0.011331	3.9
496	-0.097736	30.849320	1.953095	0.010304	3.2
497	-0.102583	31.849320	1.916140	0.004597	3.0
498	-0.091569	30.884539	1.951770	0.006928	3.0
499	-0.097644	31.155452	1.941632	0.005980	4.4
