1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
125	-0.749990	1.000000	0.000396	2.3
126	-0.750384	1.000000	0.000392	2.3
127	-0.750773	1.000000	0.000386	2.8
128	-0.751194	1.000000	0.000386	2.7
129	-0.751603	1.000000	0.000382	2.6
130	-0.752065	1.000000	0.000380	2.6
131	-0.752059	1.000000	0.000376	2.6
132	-0.752434	1.000000	0.000374	2.7
133	-0.752261	1.000000	0.000370	3.0
134	-0.752480	1.000000	0.000368	2.6
135	-0.752520	1.000000	0.000366	2.8
136	-0.752723	1.000000	0.000363	2.7
137	-0.752860	1.000000	0.000359	2.6
138	-0.753253	1.000000	0.000355	2.3
139	-0.753396	1.000000	0.000351	2.8
140	-0.753724	1.000000	0.000348	2.4
141	-0.754164	1.000000	0.000347	2.7
142	-0.754672	1.000000	0.000342	2.6
143	-0.755009	1.000000	0.000339	2.4
144	-0.755344	1.000000	0.000335	2.6
145	-0.755753	1.000000	0.000333	2.7
146	-0.756023	1.000000	0.000330	2.6
147	-0.756352	1.000000	0.000327	2.7
148	-0.756430	1.000000	0.000324	2.5
149	-0.756335	1.000000	0.000324	2.7
150	-0.756657	1.000000	0.000320	2.5
151	-0.756698	1.000000	0.000318	2.5
152	-0.757015	1.000000	0.000316	2.8
153	-0.756628	1.000000	0.000313	2.9
154	-0.757066	1.000000	0.000309	2.6
155	-0.757373	1.000000	0.000305	2.6
156	-0.757632	1.000000	0.000305	2.8
157	-0.757783	1.000000	0.000303	2.4
158	-0.757961	1.000000	0.000299	2.8
159	-0.757900	1.000000	0.000298	2.4
160	-0.758195	1.000000	0.000294	2.7
161	-0.758289	1.000000	0.000292	2.9
162	-0.758011	1.000000	0.000290	2.8
163	-0.758310	1.000000	0.000288	2.7
164	-0.758690	1.000000	0.000286	2.9
165	-0.758598	1.000000	0.000283	2.9
166	-0.758879	1.000000	0.000282	2.4
167	-0.758835	1.000000	0.000281	2.4
168	-0.759115	1.000000	0.000278	2.7
169	-0.759326	1.000000	0.000275	2.8
170	-0.759582	1.000000	0.000274	2.7
171	-0.759932	1.000000	0.000272	2.6
172	-0.759992	1.000000	0.000272	2.3
173	-0.760145	1.000000	0.000268	2.4
174	-0.760406	1.000000	0.000268	2.7
175	-0.760228	1.000000	0.000266	2.3
176	-0.760332	1.000000	0.000262	2.8
177	-0.760587	1.000000	0.000260	2.3
178	-0.760847	1.000000	0.000259	2.3
179	-0.760878	1.000000	0.000259	2.4
180	-0.761585	1.000000	0.000259	2.3
181	-0.761494	1.000000	0.000258	2.3
182	-0.761961	1.000000	0.000250	2.3
183	-0.761851	1.000000	0.000256	2.7
184	-0.762093	1.000000	0.000256	2.4
185	-0.762350	1.000000	0.000261	2.3
186	-0.762469	1.000000	0.000259	2.3
187	-0.762878	1.000000	0.000257	2.3
188	-0.763133	1.000000	0.000255	2.7
189	-0.763374	1.000000	0.000252	2.4
190	-0.763564	1.000000	0.000258	2.7
191	-0.763815	1.000000	0.000254	2.6
192	-0.763958	1.000000	0.000252	2.6
193	-0.764208	1.000000	0.000249	2.3
194	-0.764453	1.000000	0.000250	2.3
195	-0.764602	1.000000	0.000247	2.3
196	-0.765039	1.000000	0.000244	2.7
197	-0.764984	1.000000	0.000241	2.4
198	-0.765122	1.000000	0.000241	2.3
199	-0.765383	1.000000	0.000239	2.3
200	-0.765621	1.000000	0.000237	2.3
201	-0.765759	1.000000	0.000235	2.3
202	-0.765993	1.000000	0.000233	2.3
203	-0.766226	1.000000	0.000232	2.7
204	-0.766340	1.000000	0.000232	2.3
205	-0.766069	1.000000	0.000229	2.3
206	-0.766329	1.000000	0.000227	2.3
207	-0.766247	1.000000	0.000227	2.3
208	-0.766352	1.000000	0.000226	2.3
209	-0.766753	1.000000	0.000225	2.3
210	-0.766945	1.000000	0.000223	2.7
211	-0.767166	1.000000	0.000221	2.3
212	-0.767389	1.000000	0.000219	2.3
213	-0.767710	1.000000	0.000217	2.3
214	-0.767925	1.000000	0.000216	2.3
215	-0.767690	1.000000	0.000215	2.3
216	-0.768443	1.000000	0.000224	2.3
217	-0.768718	1.000000	0.000217	2.7
218	-0.768961	1.000000	0.000216	2.3
219	-0.768877	1.000000	0.000213	2.3
220	-0.768750	1.000000	0.000211	2.3
221	-0.768648	1.000000	0.000207	2.5
222	-0.768662	1.000000	0.000206	2.6
223	-0.768866	1.000000	0.000204	2.8
224	-0.769080	1.000000	0.000201	2.3
225	-0.768961	1.000000	0.000200	2.3
226	-0.769153	1.000000	0.000199	2.3
227	-0.769365	1.000000	0.000196	2.3
228	-0.769562	1.000000	0.000203	2.3
229	-0.769694	1.000000	0.000197	2.3
230	-0.769917	1.000000	0.000193	2.6
231	-0.770108	1.000000	0.000191	2.6
232	-0.770193	1.000000	0.000188	2.3
233	-0.770181	1.000000	0.000189	2.6
234	-0.770369	1.000000	0.000178	2.3
235	-0.770421	1.000000	0.000175	2.3
236	-0.770404	1.000000	0.000173	2.4
237	-0.770571	1.000000	0.000171	8.1
238	-0.770740	1.000000	0.000168	9.3
239	-0.770845	1.000000	0.000166	9.9
240	-0.771000	1.000000	0.000186	8.8
241	-0.771213	1.000000	0.000174	8.5
242	-0.771340	1.000000	0.000179	8.9
243	-0.771430	1.000000	0.000174	9.4
244	-0.771706	1.000000	0.000172	8.1
245	-0.771890	1.000000	0.000169	9.4
246	-0.771843	1.000000	0.000169	8.2
247	-0.772032	1.000000	0.000166	9.4
248	-0.772259	1.000000	0.000165	9.5
249	-0.772290	1.000000	0.000163	8.5
250	-0.772514	1.000000	0.000159	8.8
251	-0.772695	1.000000	0.000160	8.8
252	-0.772854	1.000000	0.000157	8.8
253	-0.773458	1.000000	0.000154	8.1
254	-0.773592	1.000000	0.000152	9.7
255	-0.773753	1.000000	0.000150	8.5
256	-0.773904	1.000000	0.000148	9.1
257	-0.774049	1.000000	0.000146	7.9
258	-0.774192	1.000000	0.000143	9.5
259	-0.774258	1.000000	0.000143	9.0
260	-0.774489	1.000000	0.000146	9.1
261	-0.774784	1.000000	0.000147	9.5
262	-0.774674	1.000000	0.000147	9.1
263	-0.775035	1.000000	0.000150	8.4
264	-0.774926	1.000000	0.000144	5.3
265	-0.775101	1.000000	0.000134	4.4
266	-0.774962	1.000000	0.000132	5.4
267	-0.775130	1.000000	0.000131	4.3
268	-0.775246	1.000000	0.000128	4.3
269	-0.775372	1.000000	0.000125	5.2
270	-0.775224	1.000000	0.000125	4.9
271	-0.775144	1.000000	0.000125	4.8
272	-0.775316	1.000000	0.000124	4.8
273	-0.775452	1.000000	0.000122	5.2
274	-0.775536	1.000000	0.000120	4.3
275	-0.775572	1.000000	0.000120	4.9
276	-0.775610	1.000000	0.000119	5.0
277	-0.775785	1.000000	0.000117	5.1
278	-0.775898	1.000000	0.000117	4.9
279	-0.776069	1.000000	0.000118	4.7
280	-0.776203	1.000000	0.000125	4.3
281	-0.776258	1.000000	0.000137	4.5
282	-0.776345	1.000000	0.000142	4.2
283	-0.776434	1.000000	0.000142	4.8
284	-0.776402	1.000000	0.000133	4.3
285	-0.776645	1.000000	0.000128	4.3
286	-0.776588	1.000000	0.000125	4.2
287	-0.776820	1.000000	0.000125	4.3
288	-0.776083	1.000000	0.000129	3.4
289	-0.776538	1.000000	0.000134	3.1
290	-0.776006	1.000000	0.000135	2.9
291	-0.776785	1.000000	0.000135	2.9
292	-0.776153	1.000000	0.000137	3.0
293	-0.776782	1.000000	0.000133	2.5
294	-0.776189	1.000000	0.000138	2.5
295	-0.776658	0.500000	0.000146	2.4
296	-0.776608	0.500000	0.000098	2.3
297	-0.776657	0.500000	0.000097	2.3
298	-0.776705	0.500000	0.000096	2.7
299	-0.776752	0.500000	0.000095	2.4
300	-0.776768	0.500000	0.000094	2.3
301	-0.776688	0.500000	0.000093	2.3
302	-0.776751	0.500000	0.000093	2.3
303	-0.776574	0.500000	0.000094	2.3
304	-0.776621	0.500000	0.000092	2.3
305	-0.776667	0.500000	0.000092	2.8
306	-0.776850	0.500000	0.000092	2.8
307	-0.776983	0.500000	0.000091	2.8
308	-0.777028	0.500000	0.000091	2.7
309	-0.777047	0.500000	0.000091	2.8
310	-0.777020	0.500000	0.000090	2.4
311	-0.777065	0.500000	0.000090	2.7
312	-0.777109	0.500000	0.000089	2.3
313	-0.777154	0.500000	0.000089	2.3
314	-0.777275	0.500000	0.000088	2.3
315	-0.777319	0.500000	0.000088	2.3
316	-0.777117	0.500000	0.000087	2.4
317	-0.777160	0.500000	0.000087	2.4
318	-0.777215	0.500000	0.000086	2.5
319	-0.777258	0.500000	0.000085	2.3
320	-0.777654	0.500000	0.000086	2.3
321	-0.777437	0.500000	0.000086	2.3
322	-0.777480	0.500000	0.000086	2.6
323	-0.777214	0.500000	0.000085	2.4
324	-0.777302	0.500000	0.000085	2.7
325	-0.777344	0.500000	0.000084	2.4
326	-0.777385	0.500000	0.000085	2.3
327	-0.777452	0.500000	0.000084	2.3
328	-0.777558	0.500000	0.000084	2.3
329	-0.777600	0.500000	0.000085	2.3
330	-0.777578	0.500000	0.000084	2.3
331	-0.777619	0.500000	0.000083	2.7
332	-0.777671	0.500000	0.000083	2.3
333	-0.777648	0.500000	0.000083	2.3
334	-0.777689	0.500000	0.000083	2.3
335	-0.777750	0.500000	0.000082	2.4
336	-0.777862	0.500000	0.000082	2.3
337	-0.777903	0.500000	0.000082	2.3
338	-0.777943	0.500000	0.000082	2.6
339	-0.777984	0.500000	0.000081	2.3
340	-0.778029	0.500000	0.000081	2.4
341	-0.777974	0.500000	0.000080	2.3
342	-0.778077	0.500000	0.000080	2.6
343	-0.778059	0.500000	0.000080	2.3
344	-0.777964	0.500000	0.000080	2.3
345	-0.778004	0.500000	0.000079	2.8
346	-0.778013	0.500000	0.000080	2.6
347	-0.778052	0.500000	0.000080	2.6
348	-0.778089	0.500000	0.000079	2.4
349	-0.778291	0.500000	0.000079	2.3
350	-0.778330	0.500000	0.000079	2.3
351	-0.778402	0.500000	0.000079	2.7
352	-0.778408	0.500000	0.000079	2.4
353	-0.778479	0.500000	0.000078	2.3
354	-0.778518	0.500000	0.000077	2.4
355	-0.778365	0.500000	0.000077	2.3
356	-0.778404	0.500000	0.000077	2.3
357	-0.778442	0.500000	0.000077	2.3
358	-0.778544	0.500000	0.000078	2.7
359	-0.778519	0.500000	0.000078	2.3
360	-0.778482	0.500000	0.000079	2.6
361	-0.778584	0.500000	0.000078	2.3
362	-0.778559	0.500000	0.000078	2.3
363	-0.778533	0.500000	0.000077	2.3
364	-0.778534	0.500000	0.000077	2.3
365	-0.778573	0.500000	0.000076	2.7
366	-0.778611	0.500000	0.000076	2.4
367	-0.778639	0.500000	0.000076	2.5
368	-0.778570	0.500000	0.000076	2.3
369	-0.778508	0.500000	0.000077	2.3
370	-0.778609	0.500000	0.000078	2.3
371	-0.778582	0.500000	0.000078	2.6
372	-0.778682	0.500000	0.000078	2.3
373	-0.778719	0.500000	0.000077	2.4
374	-0.778755	0.500000	0.000077	2.3
375	-0.778792	0.500000	0.000077	2.3
376	-0.778828	0.500000	0.000078	2.3
377	-0.778824	0.500000	0.000075	2.3
378	-0.778780	0.500000	0.000074	2.6
379	-0.778817	0.500000	0.000075	2.4
380	-0.778854	0.500000	0.000075	2.3
381	-0.778891	0.500000	0.000075	2.3
382	-0.778918	0.500000	0.000074	2.3
383	-0.779318	0.500000	0.000074	2.3
384	-0.779355	0.500000	0.000074	2.3
385	-0.779391	0.500000	0.000074	2.8
386	-0.779428	0.500000	0.000074	2.3
387	-0.779452	0.500000	0.000073	2.4
388	-0.779489	0.500000	0.000073	2.3
389	-0.779777	0.500000	0.000073	2.3
390	-0.779813	0.500000	0.000072	2.3
391	-0.779849	0.500000	0.000072	2.3
392	-0.779886	0.500000	0.000072	2.8
393	-0.779922	0.500000	0.000072	2.7
394	-0.779958	0.500000	0.000072	2.7
395	-0.779993	0.500000	0.000072	2.3
396	-0.779906	0.500000	0.000074	2.3
397	-0.780059	0.500000	0.000078	2.3
398	-0.779971	0.500000	0.000082	2.8
399	-0.780122	0.500000	0.000087	2.4
400	-0.780030	0.500000	0.000089	2.6
401	-0.780179	0.500000	0.000092	2.3
402	-0.780086	0.500000	0.000089	2.3
403	-0.780237	0.500000	0.000091	2.3
404	-0.780143	0.500000	0.000089	2.3
405	-0.780360	0.500000	0.000087	2.7
406	-0.780201	0.500000	0.000086	2.3
407	-0.780298	0.500000	0.000079	2.3
408	-0.780250	0.500000	0.000080	2.3
409	-0.780380	0.500000	0.000080	2.4
410	-0.780312	0.500000	0.000081	2.3
411	-0.780414	0.500000	0.000078	2.3
412	-0.780446	0.500000	0.000077	2.7
413	-0.780478	0.500000	0.000077	2.3
414	-0.780510	0.500000	0.000079	2.3
415	-0.780540	0.500000	0.000081	2.3
416	-0.780571	0.500000	0.000081	2.3
417	-0.780600	0.500000	0.000082	2.3
418	-0.780747	0.500000	0.000083	2.5
419	-0.780754	0.500000	0.000081	2.5
420	-0.780806	0.500000	0.000082	2.3
421	-0.780835	0.500000	0.000083	2.3
422	-0.780868	0.500000	0.000085	2.4
423	-0.780892	0.500000	0.000085	2.3
424	-0.780821	0.500000	0.000085	2.3
425	-0.780951	0.500000	0.000087	2.6
426	-0.780865	0.500000	0.000086	2.3
427	-0.780904	0.500000	0.000084	2.3
428	-0.780921	0.500000	0.000086	2.3
429	-0.780948	0.500000	0.000087	2.3
430	-0.780962	0.500000	0.000091	2.3
431	-0.780999	0.500000	0.000088	2.3
432	-0.781014	0.500000	0.000088	2.8
433	-0.781052	0.500000	0.000087	2.6
434	-0.781067	0.500000	0.000084	2.8
435	-0.781107	0.500000	0.000085	2.4
436	-0.781167	0.500000	0.000094	2.3
437	-0.781177	0.500000	0.000091	2.3
438	-0.781217	0.500000	0.000093	2.6
439	-0.781264	0.500000	0.000087	2.6
440	-0.781270	0.500000	0.000084	2.4
441	-0.781487	0.500000	0.000088	2.4
442	-0.781324	0.500000	0.000096	2.6
443	-0.781523	0.500000	0.000094	2.3
444	-0.781372	0.500000	0.000095	2.3
445	-0.781409	0.500000	0.000092	2.8
446	-0.781442	0.500000	0.000093	2.4
447	-0.781457	0.500000	0.000090	2.4
448	-0.781491	0.500000	0.000090	2.7
449	-0.781528	0.500000	0.000090	2.7
450	-0.781596	0.500000	0.000087	2.8
451	-0.781579	0.500000	0.000087	3.0
452	-0.781647	0.500000	0.000087	2.5
453	-0.781715	0.500000	0.000085	2.8
454	-0.781705	0.500000	0.000090	2.7
455	-0.781763	0.500000	0.000088	2.3
456	-0.781755	0.500000	0.000088	2.6
457	-0.781817	0.500000	0.000087	2.8
458	-0.781806	0.500000	0.000088	2.8
459	-0.781707	0.500000	0.000081	2.8
460	-0.781860	0.500000	0.000081	2.3
461	-0.781762	0.500000	0.000079	2.6
462	-0.781896	0.500000	0.000082	2.4
463	-0.781815	0.500000	0.000079	2.7
464	-0.781951	0.500000	0.000080	2.8
465	-0.781925	0.500000	0.000077	2.4
466	-0.781939	0.500000	0.000074	2.4
467	-0.781984	0.500000	0.000074	2.8
468	-0.781998	0.500000	0.000073	2.7
469	-0.782025	0.500000	0.000071	2.7
470	-0.782073	0.500000	0.000071	2.7
471	-0.781919	0.500000	0.000073	2.7
472	-0.782188	0.500000	0.000075	2.4
473	-0.781977	0.500000	0.000073	2.8
474	-0.782326	0.500000	0.000087	2.3
475	-0.782072	0.500000	0.000085	2.6
476	-0.782376	0.500000	0.000086	2.8
477	-0.782206	0.500000	0.000077	2.8
478	-0.782252	0.500000	0.000073	2.7
479	-0.782264	0.500000	0.000073	2.7
480	-0.782311	0.500000	0.000073	2.4
481	-0.782323	0.500000	0.000072	2.5
482	-0.782370	0.500000	0.000070	2.8
483	-0.782384	0.500000	0.000068	2.4
484	-0.782384	0.500000	0.000067	2.4
485	-0.782388	0.500000	0.000066	2.3
486	-0.782421	0.500000	0.000066	2.3
487	-0.782453	0.500000	0.000066	2.3
488	-0.782514	0.500000	0.000067	2.3
489	-0.782517	0.500000	0.000068	2.6
490	-0.782548	0.500000	0.000067	2.3
491	-0.782387	0.500000	0.000069	2.3
492	-0.782424	0.500000	0.000068	2.3
493	-0.782449	0.500000	0.000067	2.3
494	-0.782487	0.500000	0.000067	2.7
495	-0.782526	0.500000	0.000070	3.1
496	-0.782538	0.500000	0.000071	2.8
497	-0.782458	0.500000	0.000075	2.6
498	-0.782593	0.500000	0.000076	2.6
499	-0.782478	0.500000	0.000080	2.6
